Target Sentence,Predicted Sentence,Source Length,Target Length,Prediction Length,Correct Transformation,Parseable,Preserves Identical Tree Structure,"Preserves Significant Clauses (S, AdvP, RelP)",Negates Main Clause,Has Main Clause,Negates Main Clause,Negates Outside of Main Clause,Has Target Verb,Negates Target Verb
since hagrid must assemble the cakes albus can not sprinkle the chocolates which lupin should arrange,hagrid must not assemble the pancakes which the should assemble,15,16,10,0,0,N/A,N/A,0,0,0,0,0
because albus can eat many doughnuts ginny should not jump because james should arrange the souffles,because albus can not eat many souffles because the can arrange the souffles,15,16,13,0,0,N/A,N/A,0,0,0,0,0
because snape should sprinkle the strudel because hagrid must prepare the souffles petunia must not make many eclaires that dobby can gobble,snape should not make many eclaires that the can sprinkle,21,22,10,0,0,N/A,N/A,0,0,0,1,1
because dobby must hide the baklava that the professor should arrange lupin must not make the doughnut that the witch should make,because dobby should not make the pancakes which the should make,21,22,11,0,0,N/A,N/A,0,0,0,1,1
because a witch should smile petunia must not prepare a souffle that he must eat since the wizard can hide many eclaires,because witch should not hide the pancakes,21,22,7,0,0,N/A,N/A,0,0,0,0,0
because the witch must eat the baklava since a student may gobble the souffles the student must not smile because mcgonagall should eat a strudel,because the wizard should not eat the pancakes because the should eat the baklava,24,25,14,0,0,N/A,N/A,0,0,0,0,0
since hagrid should make the baklava which a professor must sprinkle the wizard can not arrange the doughnuts because the student should hide the strudel,since draco should not make the souffles because the should make the souffles,24,25,13,0,0,N/A,N/A,0,0,0,0,0
because vernon can laugh since he should create a croissant george must not laugh since the witch may create the chocolates that voldemort should gobble,because neville may not create the baklava that a professor should create,24,25,12,0,1,0,0,0,0,1,0,0
since he may eat the baklava that ron should eat because vernon may hiccup she must not hide the doughnuts that a professor can make,since he must not hide the baklava that the must hide,24,25,11,0,0,N/A,N/A,0,0,0,1,1
because petunia must create the baklava which voldemort must create because the professor can eat the strudels which ron must assemble sirius should not giggle,because she should not create the chocolates,24,25,7,0,1,0,0,0,0,1,0,0
since ginny should hide the chocolate that petunia should chew the witch may not wiggle,since fred should not chew the souffles,14,15,7,0,1,0,0,0,0,1,0,0
since a professor can prepare the cake which voldemort must assemble draco can not smile,since a wizard must not assemble the croissant which the must assemble,14,15,12,0,0,N/A,N/A,0,0,0,0,0
since a student may smile george must not prepare the croissants which snape should prepare,since should not smile since she should smile,14,15,8,0,0,N/A,N/A,0,0,0,0,0
since draco must create a eclaire she must not eat the eclaires which albus may hide,since must not create a souffle which the must create,15,16,10,0,0,N/A,N/A,0,0,0,0,0
since snape should hide a baklava which fred must sprinkle george must not hide the cakes,since fred must not hide the baklava,15,16,7,0,1,0,0,0,0,1,1,1
because fred must arrange a pancake that a student should prepare the student can not laugh,because neville should not laugh because the should prepare a eclaire,15,16,11,0,0,N/A,N/A,0,0,0,1,1
since sirius must arrange the souffles which harry must eat petunia must not make a cake,sirius must not arrange the baklava since the must arrange the baklava,15,16,12,0,0,N/A,N/A,0,0,0,0,0
since dobby can prepare the eclaire which voldemort can prepare he should not assemble a cookie which the professor should chew,since should not prepare a cake which a should should sprinkle since a should should chew a eclaire which a should should sprinkle,20,21,23,0,0,N/A,N/A,0,0,0,0,0
since the professor should eat many baklava which george may chew harry can not chew the strudels that james can eat,since the professor can not chew the strudels that the can chew,20,21,12,0,0,N/A,N/A,0,0,0,1,1
since voldemort can sprinkle the souffles that harry should chew albus can not sprinkle a strudel that james should gobble,since voldemort should not sprinkle the strudels that a should sprinkle,19,20,11,0,0,N/A,N/A,0,0,0,1,1
because sirius must walk since vernon must gobble the baklava albus may not assemble a cake which petunia must prepare,sirius must not walk since albus must walk,19,20,8,0,1,0,0,1,1,0,0
because sirius can make the croissant which hermione should arrange ron must not hide a baklava that james must gobble,sirius should not make the baklava that the can make,19,20,10,0,0,N/A,N/A,0,0,0,0,0
because dobby must hide a chocolate petunia should not hide the baklava since hagrid should run,because dobby should not hide a cake,15,16,7,0,1,0,0,0,0,1,1,1
because james can assemble the souffle he may not chew the croissants that george may gobble,james should not chew the souffles that the should chew,15,16,10,0,0,N/A,N/A,0,0,0,1,1
because dobby should chew a croissant sirius should not arrange a pancake that neville must sprinkle,because dobby must not chew a croissant,15,16,7,0,1,0,0,0,0,1,0,0
because the student must assemble many croissants that ginny should create lily should not party,because should not eat many baklava that a should eat,14,15,10,0,0,N/A,N/A,0,0,0,0,0
because he should swim the professor must not assemble a cake that ron may hide,because he should not assemble a eclaire that a professor should hide,14,15,12,0,1,0,0,0,0,1,1,1
since james should create the croissant that sirius must create lupin should not sprinkle the pancakes that the student can gobble,james should not create the pancakes since the should create the souffles,20,21,12,0,0,N/A,N/A,0,0,0,0,0
since dobby must assemble the eclaire that a student should assemble since fred must walk fred must not hide a eclaire,since fred must not assemble the pancakes that she should sprinkle,20,21,11,0,1,0,0,0,0,1,0,0
because petunia must eat many doughnuts that ron must hide a student must not sprinkle the souffle that hermione must prepare,because must not sprinkle the baklava that a must sprinkle,20,21,10,0,0,N/A,N/A,0,0,0,1,1
since he must arrange the doughnut that a wizard may sprinkle the witch should not sprinkle the eclaire,since he must not arrange the chocolates because the must arrange the baklava,17,18,13,0,0,N/A,N/A,0,0,0,0,0
since neville should gobble the cookie which a professor should prepare a professor should not assemble the chocolate,since should not prepare a cake which a should assemble,17,18,10,0,0,N/A,N/A,0,0,0,1
since hermione may assemble the cookies which voldemort may assemble because george must jump sirius should not swim,since hermione may not assemble the souffles which hermione should assemble,17,18,11,0,1,0,0,0,0,1,0,0
because sirius may walk vernon should not giggle,sirius should not walk because ginny should walk,7,8,8,0,1,0,0,1,1,0,0
because fred may walk snape must not run,because may not walk,7,8,4,0,0,N/A,N/A,0,0,0,0,0
because voldemort should wiggle petunia should not swim,because should not wiggle because hermione should wiggle,7,8,8,0,0,N/A,N/A,0,0,0,0,0
since neville should arrange the pancakes because ginny can sprinkle the souffles that voldemort must make vernon should not wiggle,since should should not arrange the souffles that a should arrange,19,20,11,0,0,N/A,N/A,0,0,0,0,0
because petunia may prepare the pancake hermione must not hide the strudel which he must eat since albus must walk,because may not hide the baklava because the must hide the baklava,19,20,12,0,0,N/A,N/A,0,0,0,1,1
since draco should eat a baklava petunia can not walk,the wizard can not walk,9,10,5,0,1,0,0,1,1,1,1
because albus must walk voldemort may not sprinkle a croissant,because must not walk because a must walk,9,10,8,0,0,N/A,N/A,0,0,0,0,0
because james can swim dobby may not chew many baklava,because james may not chew many cakes,9,10,7,0,1,0,0,0,0,1,1,1
because voldemort should hide the cookies fred may not wiggle,because should not hide the souffles because the must hide the souffles,9,10,12,0,0,N/A,N/A,0,0,0,0,0
because a witch may hiccup a student must not giggle,because a wizard may not hiccup,9,10,6,0,1,0,0,0,0,1,0,0
because lily must laugh harry should not chew many baklava since harry can giggle,because lily should not chew many chocolates,13,14,7,0,1,0,0,0,0,1,1,1
since he should gobble the doughnuts since hagrid must party albus may not prepare a baklava that a wizard must arrange,since he should not gobble the baklava that a professor should gobble,20,21,12,0,1,0,0,0,0,1,0,0
because the wizard must create a chocolate because she should giggle he must not create the cookies because harry should swim,because wizard should not create the chocolates because the should create the chocolates,20,21,13,0,0,N/A,N/A,0,0,0,1,1
since she must jump the witch may not arrange the pancakes since harry can prepare a pancake which george must sprinkle,since may not arrange the strudels,20,21,6,0,0,N/A,N/A,0,0,0,1,1
since snape must sprinkle the souffle neville may not arrange the eclaires that harry must hide,since must not arrange the eclaires that the must arrange,15,16,10,0,0,N/A,N/A,0,0,0,1,1
since draco may sprinkle the souffles neville may not create many cookies that neville must chew,since draco may not create many souffles that a must chew,15,16,11,0,0,N/A,N/A,0,0,0,1,1
since the student should gobble the souffle that ginny must hide george must not prepare many pancakes that the student can gobble,since the professor must not gobble the strudels which the can gobble,21,22,12,0,0,N/A,N/A,0,0,0,0,0
since dobby should create the pancakes which albus should create harry should not assemble the strudel that james must arrange,since should not create the baklava that the should create,19,20,10,0,0,N/A,N/A,0,0,0,0,0
since sirius may prepare the eclaire lily must not arrange a pancake that she must gobble,sirius may not prepare the baklava that a must prepare,15,16,10,0,0,N/A,N/A,0,0,0,0,0
since voldemort may assemble many strudels that draco must sprinkle lupin should not prepare the doughnut,since fred must not assemble many souffles,15,16,7,0,1,0,0,0,0,1,0,0
because james should gobble the cakes that ron must create lupin can not gobble many souffles,because james can not create a souffle,15,16,7,0,1,0,0,0,0,1,0,0
since he should laugh snape may not prepare the pancake since george must gobble the doughnuts,since he may not prepare the baklava,15,16,7,0,1,0,0,0,0,1,1,1
since fred may gobble the chocolates that neville must gobble hermione should not eat a strudel,since fred may not gobble the baklava which a wizard may gobble,15,16,12,0,1,0,0,0,0,1,0,0
since harry should hide many souffles ginny must not wiggle,since should not hide many pancakes,9,10,6,0,0,N/A,N/A,0,0,0,0,0
since draco should walk ron should not sprinkle the chocolate,since fred should not sprinkle the strudels,9,10,7,0,1,0,0,0,0,1,1,1
because fred can arrange a cake snape must not wiggle,because neville must not wiggle because he must wiggle,9,10,9,0,1,0,0,0,0,1,1,1
because the student should chew a cake he can not make the cakes,because the professor can not make the souffles because the can make the souffles,12,13,14,0,0,N/A,N/A,0,0,0,1,1
because albus must prepare a cookie the student should not prepare a cake,because albus must not prepare a cake because a should prepare a cake,12,13,13,0,0,N/A,N/A,0,0,0,1,1
since voldemort may assemble a eclaire which fred may arrange hagrid must not walk because ginny should create the croissants,since fred should not create the souffles because the should create the souffles,19,20,13,0,0,N/A,N/A,0,0,0,0,0
since ginny can eat the cookie which james must prepare sirius must not make the baklava that albus should make,since must not make the baklava that he should make,19,20,10,0,0,N/A,N/A,0,0,0,1,1
since hermione should hide the pancake which neville can sprinkle albus can not prepare a eclaire that ron must create,since fred must not hide the baklava that a must hide,19,20,11,0,0,N/A,N/A,0,0,0,0,0
because ron can create the chocolates that james may gobble a witch should not hide the croissant since mcgonagall should run,because ron may not hide the baklava that the should assemble,20,21,11,0,0,N/A,N/A,0,0,0,1,1
since a professor can assemble a croissant which a student must make lily can not swim because she can wiggle,since a professor must not make a croissant,19,20,8,0,1,0,0,0,0,1,0,0
since she may smile since a student can hide the cake that a professor should chew hagrid should not wiggle,since she may not prepare the souffles that a professor should hide,19,20,12,0,1,0,0,0,0,1,0,0
since hagrid may sprinkle the strudels draco must not party since dobby should make the strudels which mcgonagall must make,hagrid may not sprinkle the croissant which the may make,19,20,10,0,0,N/A,N/A,0,0,0,0,0
because neville should eat the chocolate voldemort must not sprinkle the baklava that harry must make,because should not sprinkle the baklava that a must sprinkle,15,16,10,0,0,N/A,N/A,0,0,0,1,1
since ron can hide the strudels fred can not make the strudel that petunia can arrange,ron can not make the chocolates that the can make,15,16,10,0,0,N/A,N/A,0,0,0,1,1
since neville must eat a souffle she must not arrange the eclaires which ginny may gobble,since must must not arrange the baklava which the must arrange,15,16,11,0,0,N/A,N/A,0,0,0,1,1
because albus may gobble the souffle which he should assemble mcgonagall can not gobble the baklava,because albus may not gobble the pancakes,15,16,7,0,1,0,0,0,0,1,1,1
because neville should make the cookies that sirius must eat vernon must not wiggle,because neville should not make the pancakes that the must make,13,14,11,0,0,N/A,N/A,0,0,0,0,0
because she must arrange the eclaires albus should not laugh since lupin should smile,because she must not arrange the souffles,13,14,7,0,1,0,0,0,0,1,0,0
since voldemort must chew many chocolates that neville may sprinkle lupin can not giggle,since james must not chew many chocolates that a professor must gobble,13,14,12,0,1,0,0,0,0,1,0,0
because fred can party albus must not hide a doughnut that albus can assemble,because neville can not hide a croissant that a must hide,13,14,11,0,0,N/A,N/A,0,0,0,1,1
since the professor may walk ron must not eat the eclaire,since the professor can not walk because the must gobble the strudels,10,11,12,0,0,N/A,N/A,0,0,0,0,0
because voldemort must wiggle a wizard can not eat the souffle,because she can not eat the pancakes because the must eat the pancakes,10,11,13,0,0,N/A,N/A,0,0,0,1,1
since hermione may make a pancake that ginny should make he should not hide a doughnut,since hermione should not hide a doughnut that a professor should hide,15,16,12,0,1,0,0,0,0,1,1,1
since she must hide a cookie albus may not prepare a cookie which petunia may chew,since must not hide a doughnut which a must hide,15,16,10,0,0,N/A,N/A,0,0,0,0,0
because neville can gobble a souffle which james can gobble lupin must not prepare the baklava,neville can not prepare the baklava,15,16,6,0,1,0,0,1,1,1,1
since fred should make the croissants that lily should sprinkle lily must not eat the cake,since the wizard should not make the pancakes since the should make the strudels,15,16,14,0,0,N/A,N/A,0,0,0,0,0
because vernon may chew the baklava that lily should make fred may not assemble a chocolate,because may not chew the baklava that a may chew,15,16,10,0,0,N/A,N/A,0,0,0,0,0
since she may chew the doughnuts that james must prepare hermione may not prepare a cake because ron must create the eclaire,since she may not chew the pancakes since the must create the pancakes,21,22,13,0,0,N/A,N/A,0,0,0,0,0
since the witch can create a souffle that a wizard can chew mcgonagall should not chew the pancakes that voldemort must arrange,since he may not chew the baklava that a professor should chew,21,22,12,0,1,0,0,0,0,1,1,1
because a witch should sprinkle the baklava that he should create a student should not arrange the strudels that snape must gobble,because a student should not arrange a baklava that a must sprinkle,21,22,12,0,0,N/A,N/A,0,0,0,1,1
since vernon should arrange the croissant ginny can not hide the strudels since lupin may eat the eclaire which petunia must eat,since can can not hide the pancakes which the must hide,21,22,11,0,0,N/A,N/A,0,0,0,1,1
because fred must arrange the cake the student may not hide the chocolates,because neville may not hide the strudels because the may hide the baklava,12,13,13,0,0,N/A,N/A,0,0,0,1,1
since harry should sprinkle the doughnut since voldemort must swim james can not hide a cookie that dobby should make,since should should not sprinkle the baklava that a should sprinkle since a should sprinkle the baklava that a should sprinkle,19,20,21,0,0,N/A,N/A,0,0,0,0,0
since ron should chew the strudels that petunia should arrange since ron must prepare the cakes harry can not hiccup,ron should not chew the chocolates,19,20,6,0,1,0,0,1,1,0,0
since petunia must make a cookie which hermione should eat harry should not gobble the eclaire which lupin can make,since draco must not gobble the pancakes which petunia can make,19,20,11,0,1,0,0,0,0,1,1,1
since the professor should party george must not party,since the professor should not party,8,9,6,0,1,0,0,0,0,1,1,1
because hagrid must hide the eclaires she should not eat the cakes,because she must not hide the baklava,11,12,7,0,1,0,0,0,0,1,0,0
because lupin may gobble a cake james may not prepare a souffle,because may not gobble a chocolate which a must gobble a chocolate,11,12,12,0,0,N/A,N/A,0,0,0,0,0
because a witch must eat a eclaire the student must not run,because a professor must not prepare a chocolate,11,12,8,0,1,0,0,0,0,1,0,0
because the professor should prepare many eclaires which lupin may arrange since draco should party james can not chew the souffle which he should assemble,because professor may not chew the pancakes which the should chew,24,25,11,0,0,N/A,N/A,0,0,0,1,1
because he should gobble a cookie a witch must not arrange the doughnuts since a student must arrange the strudels that a professor must prepare,because he must not arrange the baklava that a professor must arrange,24,25,12,0,1,0,0,0,0,1,1,1
since ginny should giggle because harry may sprinkle many chocolates that sirius may sprinkle harry must not assemble the doughnuts that snape must eat,since should must not sprinkle the baklava that the must must sprinkle,23,24,12,0,0,N/A,N/A,0,0,0,0,0
because the professor must gobble a strudel she should not assemble the chocolate which a witch can prepare,because professor should not eat the pancakes which the should assemble,17,18,11,0,0,N/A,N/A,0,0,0,1
since a wizard should arrange the cakes dobby must not arrange the eclaires which snape can chew,since should not arrange the chocolates which the must arrange the eclaires,16,17,12,0,0,N/A,N/A,0,0,0,1,1
because mcgonagall must create a cake the professor can not assemble a cookie which snape can chew,because must not create a cake that a must create,16,17,10,0,0,N/A,N/A,0,0,0,0,0
since he can giggle lupin should not party,since he should not party,7,8,5,0,1,0,0,0,0,1,1,1
because dobby must hiccup ginny must not walk,because must not walk because she must walk,7,8,8,0,0,N/A,N/A,0,0,0,1,1
since ginny must wiggle vernon must not run,since must not wiggle because hermione must wiggle,7,8,8,0,0,N/A,N/A,0,0,0,0,0
because george must laugh george should not create the pancakes,because must not gobble the pancakes,9,10,6,0,0,N/A,N/A,0,0,0,0,0
because mcgonagall should swim sirius must not chew the cookies,because should not chew the pancakes,9,10,6,0,0,N/A,N/A,0,0,0,1,1
because george should swim neville must not arrange the pancakes,because should not arrange the pancakes,9,10,6,0,0,N/A,N/A,0,0,0,1,1
since he must hiccup harry may not assemble a doughnut,since he may not assemble a eclaire,9,10,7,0,1,0,0,0,0,1,1,1
since lupin may eat a croissant which lupin can create voldemort must not arrange the strudel,since may not arrange the baklava which a must arrange,15,16,10,0,0,N/A,N/A,0,0,0,1,1
because he should gobble the baklava fred may not prepare a chocolate that lupin must chew,because he should not gobble the doughnut that he should gobble,15,16,11,0,1,0,0,0,0,1,0,0
because lily may make the eclaires that voldemort must arrange hagrid can not prepare the cakes,because lily may not make the souffles because neville may make the souffles,15,16,13,0,1,0,0,0,0,1,0,0
since dobby should make the strudel since ginny should create the eclaires harry must not party,since must may not create the eclaires,15,16,7,0,0,N/A,N/A,0,0,0,0,0
because vernon can laugh since george may gobble the cookies snape may not create a doughnut,because neville may not create a cake because she may create a cake,15,16,13,0,1,0,0,0,0,1,1,1
because petunia should make the croissant dobby can not giggle,because should not make the pancakes which the can make,9,10,10,0,0,N/A,N/A,0,0,0,0,0
because she should assemble the strudels he should not swim,because should not assemble the souffles which the should should arrange,9,10,11,0,0,N/A,N/A,0,0,0,0,0
since harry may gobble the doughnuts mcgonagall may not jump,since may may not gobble the baklava,9,10,7,0,0,N/A,N/A,0,0,0,0,0
because george must smile neville may not gobble the doughnuts,because must not gobble the doughnuts,9,10,6,0,0,N/A,N/A,0,0,0,1,1
because dobby must hiccup petunia must not arrange the cookies,because dobby must not arrange the chocolates,9,10,7,0,1,0,0,0,0,1,1,1
since hagrid can wiggle lily can not hide the pancakes which hermione may sprinkle,hagrid can not prepare the pancake which the must hide,13,14,10,0,0,N/A,N/A,0,0,0,1
since a professor can prepare the eclaire harry can not hide the croissants,since a professor can not hide the baklava,12,13,8,0,1,0,0,0,0,1,1,1
since james should smile snape should not gobble the baklava that voldemort should hide since voldemort should gobble a strudel that harry should make,james should not gobble the pancakes that a should gobble,23,24,10,0,0,N/A,N/A,0,0,0,1,1
because george can hide a strudel since she can smile voldemort can not swim because he should assemble the strudels which ron must arrange,because george should not arrange the croissant because the should arrange the baklava,23,24,13,0,0,N/A,N/A,0,0,0,0,0
since she must prepare the souffles the wizard must not make the cookies because a wizard should chew the doughnuts which fred must prepare,since must must not chew the baklava which a must must chew,23,24,12,0,0,N/A,N/A,0,0,0,0,0
since neville can make a eclaire which albus may create since vernon should prepare the pancakes which ginny should assemble neville can not wiggle,since neville may not create a croissant which a professor can create,23,24,12,0,1,0,0,0,0,1,0,0
because hermione must prepare the croissants that he must eat he may not assemble the eclaire,because hermione may not assemble the pancakes,15,16,7,0,1,0,0,0,0,1,1,1
because fred must arrange many eclaires that james should gobble harry should not assemble the eclaire,because neville must not assemble the pancakes which the should assemble,15,16,11,0,0,N/A,N/A,0,0,0,1,1
since george must gobble the strudel which voldemort should assemble lily must not arrange the eclaires,since must must not arrange the eclaires,15,16,7,0,0,N/A,N/A,0,0,0,1,1
since a professor should create the souffles that he should hide hermione should not arrange the souffle,since the professor should not create the pancakes which the should create,16,17,12,0,0,N/A,N/A,0,0,0,0,0
since hermione should create a pancake hermione should not create a doughnut that the witch must assemble,since hermione must not assemble a cake which a must assemble,16,17,11,0,0,N/A,N/A,0,0,0,0,0
since fred may sprinkle a cookie a professor should not chew the strudels since ginny must hide many doughnuts,since fred should not chew the baklava since the should chew the doughnuts,18,19,13,0,0,N/A,N/A,0,0,0,1,1
because hagrid may swim the student must not assemble the pancake which he must assemble,because she must not assemble the strudels which the must assemble the pancakes,14,15,13,0,0,N/A,N/A,0,0,0,1,1
since james should gobble the chocolate because albus must run a professor can not smile,james should not gobble the pancakes that a wizard must gobble,14,15,11,0,1,0,0,1,1,0,0
since neville can arrange many croissants harry must not sprinkle the souffles that fred must make,since neville must not sprinkle the croissants that the must sprinkle,15,16,11,0,0,N/A,N/A,0,0,0,1,1
because draco must hide the baklava which sirius can arrange hermione must not create the chocolates,because draco can not create the chocolates,15,16,7,0,1,0,0,0,0,1,1,1
because albus must create a baklava that petunia may sprinkle dobby should not sprinkle the pancakes,because albus must not create the pancakes,15,16,7,0,1,0,0,0,0,1,0,0
since albus should chew a pancake that a witch should chew james can not laugh,since should should not chew a eclaire that a professor should chew,14,15,12,0,0,N/A,N/A,0,0,0,0,0
since hermione can create the souffles that a professor should eat he must not walk,since hermione must not create the souffles that a must gobble,14,15,11,0,0,N/A,N/A,0,0,0,0,0
because the witch should chew many chocolates that ginny should prepare draco should not party,because should not chew many chocolates that a should chew,14,15,10,0,0,N/A,N/A,0,0,0,0,0
since lily may smile albus can not prepare a cookie,since lily may not smile since she should smile,9,10,9,0,1,0,0,0,0,1,0,0
because petunia must swim sirius should not chew the eclaire,because petunia should not chew the pancakes,9,10,7,0,1,0,0,0,0,1,1,1
since hermione can wiggle ron must not prepare the cookies,since ron must not prepare the cookies,9,10,7,0,1,0,0,0,0,1,1,1
because neville must gobble a croissant ron should not giggle,the wizard should not giggle since a should eat a strudel,9,10,11,0,0,N/A,N/A,0,0,0,1,1
because lupin may make the chocolates that voldemort must chew she may not make a strudel,because may not make the baklava that a may make,15,16,10,0,0,N/A,N/A,0,0,0,1,1
since ginny must eat the croissants which dobby must make hermione can not sprinkle the souffles,since draco must not sprinkle the souffles,15,16,7,0,1,0,0,0,0,1,1,1
since she can make the eclaires which ron should chew draco must not make the pancakes,since must may not make the pancakes,15,16,7,0,0,N/A,N/A,0,0,0,1,1
because lily must create the croissant he must not gobble a eclaire which neville must prepare,because lily must not create the chocolates which the must create,15,16,11,0,0,N/A,N/A,0,0,0,0,0
because mcgonagall may arrange the strudel that ginny should assemble harry may not hide the doughnuts,because may not hide the baklava,15,16,6,0,0,N/A,N/A,0,0,0,1,1
because fred should hiccup sirius may not sprinkle a cake because dobby must arrange the doughnut that mcgonagall can chew,because neville may not arrange the chocolates that a must arrange,19,20,11,0,0,N/A,N/A,0,0,0,0,0
because sirius should assemble the doughnuts neville should not assemble a strudel,sirius should not assemble the baklava which a should assemble,11,12,10,0,0,N/A,N/A,0,0,0,1,1
because george should laugh the student should not make the cookies that she may chew,because should not make the baklava that a should make,14,15,10,0,0,N/A,N/A,0,0,0,1,1
since the student can arrange a chocolate draco should not gobble a cake that dobby may prepare,since should not prepare a strudel that a professor should prepare since james should prepare a strudel,16,17,17,0,0,N/A,N/A,0,0,0,0,0
since lupin may prepare the doughnuts that james may sprinkle a professor should not chew the strudels,since he may not chew the baklava,16,17,7,0,1,0,0,0,0,1,1,1
because dobby must chew a cookie draco should not arrange many doughnuts that the student must assemble,because dobby should not chew a cookie which the professor must chew,16,17,12,0,1,0,0,0,0,1,0,0
because a student must assemble a croissant he should not assemble a croissant since he can party,because a wizard must not assemble a cake,16,17,8,0,1,0,0,0,0,1,1,1
since hagrid should eat the pancakes snape must not gobble many cakes that sirius may chew,hagrid should not gobble many pancakes that a wizard must eat,15,16,11,0,1,0,0,1,1,1,1
because voldemort should jump draco should not create the doughnuts that harry should prepare,because should not prepare a chocolate that a should should create because she should create the baklava that the should should create,13,14,22,0,0,N/A,N/A,0,0,0,1
since ron can prepare the doughnuts which ron should assemble petunia may not swim,ron can not swim,13,14,4,0,1,0,0,1,1,1,1
since fred must chew the doughnuts that hermione should eat lupin can not arrange the strudels that ginny should create because ginny may smile,since must not chew the baklava that the must chew,23,24,10,0,0,N/A,N/A,0,0,0,0,0
since the professor should chew the croissant the wizard may not hide the pancakes because snape should chew the doughnuts that ron should sprinkle,since should not chew the pancakes that a professor should chew,23,24,11,0,0,N/A,N/A,0,0,0,0,0
because albus must chew the baklava which lupin may gobble since vernon must assemble the cookie that lupin can create james should not wiggle,because albus must not chew the souffles that a professor should chew,23,24,12,0,1,0,0,0,0,1,0,0
because she must chew the eclaire that dobby must chew because snape can gobble the pancakes that sirius may chew lily must not wiggle,because she must not chew the cookie that the must chew,23,24,11,0,0,N/A,N/A,0,0,0,0,0
because fred can swim a wizard can not sprinkle many doughnuts which petunia can eat,because george can not sprinkle many pancakes which harry can sprinkle,14,15,11,0,1,0,0,0,0,1,1,1
since dobby should jump george must not chew the chocolates which the professor should eat,since should not chew the pancakes that a professor should sprinkle,14,15,11,0,0,N/A,N/A,0,0,0,1,1
because vernon should gobble the doughnuts lupin may not assemble a souffle which she may make,because neville may not gobble the baklava which the must assemble,15,16,11,0,0,N/A,N/A,0,0,0,1
since james can smile because ron should arrange the strudels sirius must not arrange the chocolates,james must not arrange the chocolates because the must arrange the chocolates,15,16,12,0,0,N/A,N/A,0,0,0,1,1
since sirius may sprinkle the chocolate lupin must not gobble a doughnut which dobby can gobble,sirius may not sprinkle the croissant which a must sprinkle,15,16,10,0,0,N/A,N/A,0,0,0,0,0
because hermione can eat a cookie vernon can not assemble the croissants which snape must sprinkle,because neville can not assemble the baklava which the must assemble,15,16,11,0,0,N/A,N/A,0,0,0,1,1
because albus must laugh dobby must not hide the baklava,because albus must not hide the baklava because the must hide the baklava,9,10,13,0,0,N/A,N/A,0,0,0,1,1
because ron should walk voldemort should not sprinkle the souffle,because should not sprinkle the pancakes which hermione should gobble,9,10,10,0,0,N/A,N/A,0,0,0,1,1
since fred must hide the cookies hagrid may not laugh,since fred must not hide the pancakes which hagrid must hide,9,10,11,0,1,0,0,0,0,1,0,0
because the student may smile ginny may not create a pancake,because may not gobble a strudel,10,11,6,0,0,N/A,N/A,0,0,0,0,0
since a witch should make the souffle since she must make the cake mcgonagall must not hide the cakes,since mcgonagall should not make the baklava because the must make the baklava,18,19,13,0,0,N/A,N/A,0,0,0,0,0
because draco must smile since fred must wiggle a witch must not arrange the chocolate that lily can prepare,because draco must not arrange the chocolates that a must arrange,18,19,11,0,0,N/A,N/A,0,0,0,1,1
since lupin can chew the doughnuts a witch should not hiccup since hermione may eat a croissant,since he can not chew the pancakes since a professor can chew the souffles,16,17,14,0,1,0,0,0,0,1,0,0
because fred should prepare many cakes albus should not create the cookies that the witch can prepare,because neville should not create the baklava which the should create,16,17,11,0,0,N/A,N/A,0,0,0,1,1
because ginny should eat the cakes that a student should chew albus may not prepare the eclaire,because should not eat the pancakes because the should eat the cookies,16,17,12,0,0,N/A,N/A,0,0,0,0,0
since lily must gobble a eclaire a witch must not assemble the doughnuts,since must must not assemble the baklava,12,13,7,0,0,N/A,N/A,0,0,0,1,1
since a professor may jump because voldemort can party harry can not swim,since fred may not party because a professor may party,12,13,10,0,1,0,0,0,0,1,0,0
because vernon may sprinkle the pancakes she may not prepare the pancakes,because may not sprinkle the pancakes,11,12,6,0,0,N/A,N/A,0,0,0,0,0
since albus should prepare a cake she must not prepare many souffles,since fred must not prepare a pancake which a must prepare,11,12,11,0,0,N/A,N/A,0,0,0,1,1
since albus should arrange a eclaire she can not make the cakes,the professor can not make the cakes because the can make the doughnuts,11,12,13,0,0,N/A,N/A,0,0,0,1,1
because snape should hide the chocolates george should not arrange the cookie,the student should not hide the baklava because the student should hide the baklava,11,12,14,0,1,0,0,1,1,0,0
because the wizard must arrange the souffle which george should create sirius must not chew the souffles which fred can prepare,because wizard must not chew the pancakes which the must chew,20,21,11,0,0,N/A,N/A,0,0,0,1,1
because the witch can wiggle draco must not chew the croissants that george can sprinkle since voldemort may chew the doughnut,because he can not chew the pancakes,20,21,7,0,1,0,0,0,0,1,1,1
since a professor can assemble the souffles george must not hiccup,since a professor can not assemble the souffles,10,11,8,0,1,0,0,0,0,1,0,0
since snape should create many croissants draco may not eat the strudel,since should may not create many pancakes,11,12,7,0,0,N/A,N/A,0,0,0,0,0
since neville must prepare many croissants albus should not chew many cookies,since neville should not chew many cookies,11,12,7,0,1,0,0,0,0,1,1,1
because ron must prepare the cake she should not eat the pancakes,ron must not eat the pancakes,11,12,6,0,1,0,0,1,1,1,1
since neville can gobble the baklava lily can not make a croissant,since neville can not gobble the strudels which a wizard can gobble,11,12,12,0,1,0,0,0,0,1,0,0
