source	target	prediction
she can run <eos>	she can not run <eos>	she can not run <eos>
dobby must swim <eos>	dobby must not swim <eos>	dobby must not swim <eos>
snape may jump <eos>	snape may not jump <eos>	snape may not jump <eos>
hermione can laugh <eos>	hermione can laugh <eos>	hermione can laugh <eos>
she should jump <eos>	she should jump <eos>	she should jump <eos>
hermione can walk <eos>	hermione can walk <eos>	hermione can walk <eos>
george may walk <eos>	george may walk <eos>	george may walk <eos>
hermione must swim <eos>	hermione must swim <eos>	hermione must swim <eos>
albus should laugh <eos>	albus should laugh <eos>	albus should laugh <eos>
he can party <eos>	he can party <eos>	he can party <eos>
mcgonagall should hiccup <eos>	mcgonagall should hiccup <eos>	mcgonagall should hiccup <eos>
draco can party <eos>	draco can party <eos>	draco can party <eos>
voldemort must laugh <eos>	voldemort must laugh <eos>	voldemort must laugh <eos>
the student must arrange the doughnut that lupin can prepare since fred should prepare the eclaires that a wizard should eat <eos>	the student must not arrange the doughnut that lupin can prepare since fred should prepare the eclaires that a wizard should eat <eos>	the student must not arrange the doughnut that lupin can prepare since fred should prepare the eclaires that a wizard should eat <eos>
since sirius should assemble a croissant that the wizard should sprinkle the witch should jump since mcgonagall should arrange the eclaire <eos>	since sirius should assemble a croissant that the wizard should sprinkle the witch should not jump since mcgonagall should arrange the eclaire <eos>	since sirius should not assemble a croissant that the wizard should sprinkle the witch should jump the eclaire since the should arrange <eos>
a witch should create the cookies since fred must create many baklava which hagrid may sprinkle since mcgonagall can prepare the cookie <eos>	a witch should create the cookies since fred must create many baklava which hagrid may sprinkle since mcgonagall can prepare the cookie <eos>	a witch should create the cookies since fred must create many baklava which hagrid may sprinkle since mcgonagall can prepare the cookie which hagrid may sprinkle <eos>
because the wizard should chew the pancakes he can hide the pancakes that the professor should sprinkle since fred may giggle <eos>	because the wizard should chew the pancakes he can not hide the pancakes that the professor should sprinkle since fred may giggle <eos>	because the wizard should not chew the pancakes he can hide the pancakes that the professor should sprinkle since fred may giggle <eos>
because a professor can hide a cake which vernon must prepare the professor should gobble many eclaires which ginny should arrange <eos>	because a professor can hide a cake which vernon must prepare the professor should not gobble many eclaires which ginny should arrange <eos>	because a professor can not hide a cake which vernon must gobble many professor should gobble many eclaires which ginny should arrange <eos>
since mcgonagall should prepare the pancakes lupin must arrange the croissants which snape can create <eos>	since mcgonagall should prepare the pancakes lupin must arrange the croissants which snape can create <eos>	since mcgonagall should prepare the pancakes lupin must arrange the croissants which snape can create <eos>
because a witch must create the doughnut draco should laugh since she should party <eos>	because a witch must create the doughnut draco should not laugh since she should party <eos>	because a witch must not create the doughnut draco should laugh since she should party <eos>
since fred can prepare the baklava dobby should hide the cakes that george should hide <eos>	since fred can prepare the baklava dobby should hide the cakes that george should hide <eos>	since fred can prepare the baklava dobby should hide the cakes that george should hide <eos>
since hermione should create the croissant that a student may create a wizard should jump <eos>	since hermione should create the croissant that a student may create a wizard should jump <eos>	since hermione should create the croissant that a student may create a wizard should jump <eos>
because lupin may hide the cookie ginny must chew a doughnut that george must gobble <eos>	because lupin may hide the cookie ginny must chew a doughnut that george must gobble <eos>	because lupin may hide the cookie that ginny must chew a doughnut that george must gobble <eos>
ginny must hiccup since dobby must gobble the souffles that snape may chew <eos>	ginny must hiccup since dobby must gobble the souffles that snape may chew <eos>	ginny must hiccup since dobby must gobble the souffles that snape may chew <eos>
ron may prepare a souffle which snape must assemble since voldemort must laugh <eos>	ron may prepare a souffle which snape must assemble since voldemort must laugh <eos>	ron may prepare a souffle which snape must assemble since voldemort must laugh <eos>
petunia can smile since vernon must giggle because snape should assemble the chocolate <eos>	petunia can smile since vernon must giggle because snape should assemble the chocolate <eos>	petunia can smile since vernon must giggle snape should assemble the chocolate <eos>
because voldemort must gobble the eclaires which ron must create petunia must hiccup <eos>	because voldemort must gobble the eclaires which ron must create petunia must hiccup <eos>	because voldemort must gobble the eclaires which ron must create petunia must hiccup <eos>
she should swim because james can sprinkle many chocolates which lupin may sprinkle <eos>	she should swim because james can sprinkle many chocolates which lupin may sprinkle <eos>	she should swim because james can sprinkle many chocolates which lupin may sprinkle <eos>
mcgonagall must make a cookie which vernon must assemble <eos>	mcgonagall must not make a cookie which vernon must assemble <eos>	mcgonagall must not make a cookie which vernon must assemble <eos>
james may make a cake which a wizard can sprinkle <eos>	james may make a cake which a wizard can sprinkle <eos>	james may make a cake which a wizard can sprinkle <eos>
he may assemble the chocolate which lupin can gobble <eos>	he may not assemble the chocolate which lupin can gobble <eos>	he may not assemble the chocolate which lupin can gobble <eos>
vernon can swim because the witch can sprinkle the cakes <eos>	vernon can swim because the witch can sprinkle the cakes <eos>	vernon can swim because the witch can sprinkle the cakes <eos>
hermione can run because neville may hide many doughnuts <eos>	hermione can not run because neville may hide many doughnuts <eos>	hermione can not run because neville may hide many doughnuts <eos>
hermione must assemble the eclaire that george can hide <eos>	hermione must not assemble the eclaire that george can hide <eos>	hermione must not assemble the eclaire that george can hide <eos>
george may arrange the souffle that george must eat <eos>	george may not arrange the souffle that george must eat <eos>	george may not arrange the souffle that george must eat <eos>
snape must arrange a chocolate that voldemort can chew <eos>	snape must not arrange a chocolate that voldemort can chew <eos>	snape must not arrange a chocolate that voldemort can chew <eos>
james must eat a souffle that the wizard must hide <eos>	james must eat a souffle that the wizard must hide <eos>	james must eat a souffle that the wizard must hide <eos>
because petunia should laugh james may chew many baklava <eos>	because petunia should laugh james may not chew many baklava <eos>	because petunia should not james james may chew many baklava <eos>
hermione must smile <eos>	hermione must smile <eos>	hermione must smile <eos>
james can walk <eos>	james can walk <eos>	james can walk <eos>
dobby must giggle <eos>	dobby must giggle <eos>	dobby must giggle <eos>
he can run <eos>	he can run <eos>	he can run <eos>
she must giggle <eos>	she must giggle <eos>	she must giggle <eos>
snape should wiggle since the witch may prepare the doughnuts since hermione should sprinkle the baklava which he may eat because dobby can swim <eos>	snape should not wiggle since the witch may prepare the doughnuts since hermione should sprinkle the baklava which he may eat because dobby can swim <eos>	snape should not wiggle since the witch may prepare the doughnuts which he may eat because dobby can swim <eos>
voldemort can arrange the pancake that mcgonagall must arrange because the witch may chew a doughnut which voldemort must arrange since hagrid should giggle <eos>	voldemort can arrange the pancake that mcgonagall must arrange because the witch may chew a doughnut which voldemort must arrange since hagrid should giggle <eos>	voldemort can arrange the pancake that mcgonagall must chew a doughnut which voldemort must chew since hagrid should giggle <eos>
since neville can eat the baklava because draco must arrange many pancakes since the student can hide the eclaires the professor should wiggle <eos>	since neville can eat the baklava because draco must arrange many pancakes since the student can hide the eclaires the professor should wiggle <eos>	since neville can eat the baklava because draco must arrange many pancakes since the student can hide the professor should hide the professor should hide the professor should hide the
because a professor can assemble the croissant that hagrid can create a student should prepare a pancake since harry may assemble a pancake <eos>	because a professor can assemble the croissant that hagrid can create a student should prepare a pancake since harry may assemble a pancake <eos>	because a professor can assemble the croissant that hagrid can create a student should prepare a pancake harry may assemble a pancake <eos>
a professor may eat a cake since dobby should assemble a pancake because the student should assemble a strudel that lupin should create <eos>	a professor may eat a cake since dobby should assemble a pancake because the student should assemble a strudel that lupin should create <eos>	a professor may eat a cake since dobby should assemble a pancake because the student should assemble a strudel <eos>
hagrid may create the strudels <eos>	hagrid may not create the strudels <eos>	hagrid may not create the strudels <eos>
he must gobble the strudels <eos>	he must gobble the strudels <eos>	he must gobble the strudels <eos>
a wizard should swim <eos>	a wizard should not swim <eos>	a wizard should not swim <eos>
lily should assemble a croissant <eos>	lily should assemble a croissant <eos>	lily should assemble a croissant <eos>
dobby may arrange the strudels <eos>	dobby may arrange the strudels <eos>	dobby may arrange the strudels <eos>
lily must create the pancakes <eos>	lily must create the pancakes <eos>	lily must create the pancakes <eos>
she should gobble a pancake <eos>	she should gobble a pancake <eos>	she should gobble a pancake <eos>
the professor may party <eos>	the professor may not party <eos>	the professor may not party <eos>
he must create the doughnut <eos>	he must create the doughnut <eos>	he must create the doughnut <eos>
vernon must sprinkle a doughnut <eos>	vernon must sprinkle a doughnut <eos>	vernon must sprinkle a doughnut <eos>
snape may assemble the pancakes <eos>	snape may assemble the pancakes <eos>	snape may assemble the pancakes <eos>
fred must chew many eclaires <eos>	fred must chew many eclaires <eos>	fred must chew many eclaires <eos>
a professor must smile <eos>	a professor must not smile <eos>	a professor must not smile <eos>
petunia should make a strudel <eos>	petunia should make a strudel <eos>	petunia should make a strudel <eos>
fred must hide many cakes <eos>	fred must hide many cakes <eos>	fred must hide many cakes <eos>
because lupin can create the cookies mcgonagall may walk <eos>	because lupin can create the cookies mcgonagall may walk <eos>	because lupin can create the cookies mcgonagall may walk <eos>
mcgonagall should prepare the croissant that james may gobble <eos>	mcgonagall should prepare the croissant that james may gobble <eos>	mcgonagall should prepare the croissant that james may gobble <eos>
ron must prepare the chocolate that voldemort should make <eos>	ron must prepare the chocolate that voldemort should make <eos>	ron must prepare the chocolate that voldemort should make <eos>
draco can assemble the strudel that fred can make <eos>	draco can assemble the strudel that fred can make <eos>	draco can assemble the strudel that fred can make <eos>
draco may hide many pancakes that mcgonagall should gobble <eos>	draco may hide many pancakes that mcgonagall should gobble <eos>	draco may hide many pancakes that mcgonagall should gobble <eos>
the student should giggle <eos>	the student should giggle <eos>	the student should giggle <eos>
snape can wiggle <eos>	snape can not wiggle <eos>	snape can not wiggle <eos>
a wizard must laugh <eos>	a wizard must laugh <eos>	a wizard must laugh <eos>
the student may wiggle <eos>	the student may wiggle <eos>	the student may wiggle <eos>
mcgonagall can giggle <eos>	mcgonagall can giggle <eos>	mcgonagall can giggle <eos>
a wizard must gobble a cookie that voldemort may sprinkle <eos>	a wizard must not gobble a cookie that voldemort may sprinkle <eos>	a wizard must not gobble a cookie that voldemort may sprinkle <eos>
a wizard may sprinkle the eclaire that she may eat <eos>	a wizard may not sprinkle the eclaire that she may eat <eos>	a wizard may not sprinkle the eclaire that she may eat <eos>
hagrid must eat the pancake that the wizard can arrange <eos>	hagrid must not eat the pancake that the wizard can arrange <eos>	hagrid must not eat the pancake that the wizard can arrange <eos>
because george can hide the strudel harry must prepare the cookie <eos>	because george can hide the strudel harry must prepare the cookie <eos>	because george can hide the strudel harry must prepare the cookie <eos>
albus can eat the souffle that the student must chew <eos>	albus can not eat the souffle that the student must chew <eos>	albus can not eat the souffle that the student must chew <eos>
hermione can wiggle because albus can sprinkle the baklava that she should arrange <eos>	hermione can wiggle because albus can sprinkle the baklava that she should arrange <eos>	hermione can wiggle because albus can sprinkle the baklava that she should arrange <eos>
mcgonagall must hiccup because petunia must hide the cake that albus must chew <eos>	mcgonagall must hiccup because petunia must hide the cake that albus must chew <eos>	mcgonagall must hiccup because petunia must hide the cake that albus must chew <eos>
because he should assemble many cookies that lupin must chew mcgonagall can jump <eos>	because he should assemble many cookies that lupin must chew mcgonagall can jump <eos>	because he should assemble many cookies that lupin must chew mcgonagall can jump <eos>
albus must gobble a baklava since hagrid should gobble the eclaires <eos>	albus must not gobble a baklava since hagrid should gobble the eclaires <eos>	albus must not gobble a baklava since hagrid should gobble the eclaires <eos>
a student must make the croissants which the student should make <eos>	a student must not make the croissants which the student should make <eos>	a student must not make the croissants which the student should make <eos>
neville can prepare the chocolates <eos>	neville can not prepare the chocolates <eos>	neville can not prepare the chocolates <eos>
voldemort can assemble a strudel <eos>	voldemort can not assemble a strudel <eos>	voldemort can not assemble a strudel <eos>
a professor can arrange the pancakes <eos>	a professor can arrange the pancakes <eos>	a professor can arrange the pancakes <eos>
the wizard should assemble a croissant <eos>	the wizard should assemble a croissant <eos>	the wizard should assemble a croissant <eos>
lupin should hide the baklava <eos>	lupin should not hide the baklava <eos>	lupin should not hide the baklava <eos>
hermione must prepare many baklava <eos>	hermione must prepare many baklava <eos>	hermione must prepare many baklava <eos>
harry must hide the doughnuts <eos>	harry must hide the doughnuts <eos>	harry must hide the doughnuts <eos>
hagrid must sprinkle the chocolates <eos>	hagrid must sprinkle the chocolates <eos>	hagrid must sprinkle the chocolates <eos>
mcgonagall must prepare the doughnuts <eos>	mcgonagall must prepare the doughnuts <eos>	mcgonagall must prepare the doughnuts <eos>
harry can gobble a cookie <eos>	harry can gobble a cookie <eos>	harry can gobble a cookie <eos>
since snape must prepare a pancake that ginny should create the student should chew the eclaires that vernon must sprinkle <eos>	since snape must prepare a pancake that ginny should create the student should not chew the eclaires that vernon must sprinkle <eos>	since snape must not prepare a pancake that ginny should create the student should chew the eclaires that vernon must sprinkle <eos>
he must create the cakes that james should arrange since the student can hide a croissant that mcgonagall should create <eos>	he must not create the cakes that james should arrange since the student can hide a croissant that mcgonagall should create <eos>	he must not create the cakes that james should arrange since the student can hide a croissant that mcgonagall should create <eos>
since james may eat the baklava which james can create harry can arrange the pancakes which the wizard can chew <eos>	since james may eat the baklava which james can create harry can not arrange the pancakes which the wizard can chew <eos>	since james may not eat the baklava which james can create harry can arrange the pancakes which the wizard can chew <eos>
because harry can prepare a eclaire that vernon must create the professor should gobble a cookie which he should assemble <eos>	because harry can prepare a eclaire that vernon must create the professor should gobble a cookie which he should assemble <eos>	because harry can prepare a eclaire that vernon must gobble the professor should gobble a cookie which he should assemble <eos>
he should arrange a souffle that the witch should sprinkle because hermione should arrange a souffle that snape may sprinkle <eos>	he should arrange a souffle that the witch should sprinkle because hermione should arrange a souffle that snape may sprinkle <eos>	he should arrange a souffle that the witch should sprinkle because hermione should arrange a souffle that snape may sprinkle <eos>
albus should hide the strudels that the witch may prepare <eos>	albus should hide the strudels that the witch may prepare <eos>	albus should hide the strudels that the witch may prepare <eos>
dobby must sprinkle the cake which draco must hide <eos>	dobby must not sprinkle the cake which draco must hide <eos>	dobby must not sprinkle the cake which draco must hide <eos>
hermione must hide the cookie that ron should gobble <eos>	hermione must not hide the cookie that ron should gobble <eos>	hermione must not hide the cookie that ron should gobble <eos>
voldemort can gobble the baklava that dobby may eat <eos>	voldemort can not gobble the baklava that dobby may eat <eos>	voldemort can not gobble the baklava that dobby may eat <eos>
george must make the cakes that the professor may eat <eos>	george must make the cakes that the professor may eat <eos>	george must make the cakes that the professor may eat <eos>
hagrid must create the doughnuts <eos>	hagrid must create the doughnuts <eos>	hagrid must create the doughnuts <eos>
lily can arrange the eclaire <eos>	lily can arrange the eclaire <eos>	lily can arrange the eclaire <eos>
hagrid must assemble the eclaires <eos>	hagrid must assemble the eclaires <eos>	hagrid must assemble the eclaires <eos>
he should eat the baklava <eos>	he should eat the baklava <eos>	he should eat the baklava <eos>
ron may make the cookie <eos>	ron may make the cookie <eos>	ron may make the cookie <eos>
voldemort must hide the strudels which snape should sprinkle because he must sprinkle a baklava <eos>	voldemort must not hide the strudels which snape should sprinkle because he must sprinkle a baklava <eos>	voldemort must not hide the strudels which snape should sprinkle because he must sprinkle a baklava <eos>
lily must hide the cookie because she can chew the souffle that the witch can chew <eos>	lily must hide the cookie because she can chew the souffle that the witch can chew <eos>	lily must hide the cookie because she can chew the souffle that the witch can chew <eos>
mcgonagall should chew a cake since dobby should giggle because she can prepare a cookie <eos>	mcgonagall should not chew a cake since dobby should giggle because she can prepare a cookie <eos>	mcgonagall should not chew a cake since dobby should giggle because she can prepare a cookie <eos>
because he may make many eclaires that neville can assemble dobby must make the doughnuts <eos>	because he may make many eclaires that neville can assemble dobby must not make the doughnuts <eos>	because he may not make many eclaires that neville can assemble dobby must make the doughnuts <eos>
ron should assemble the doughnut that fred may assemble since ron should gobble the doughnuts <eos>	ron should not assemble the doughnut that fred may assemble since ron should gobble the doughnuts <eos>	ron should not assemble the doughnut that fred may assemble since ron should gobble the doughnuts <eos>
james should hide a eclaire which george must create <eos>	james should not hide a eclaire which george must create <eos>	james should not hide a eclaire which george must create <eos>
draco should make a baklava which draco should gobble <eos>	draco should not make a baklava which draco should gobble <eos>	draco should not make a baklava which draco should gobble <eos>
hermione should eat the cookie that she should gobble <eos>	hermione should not eat the cookie that she should gobble <eos>	hermione should not eat the cookie that she should gobble <eos>
voldemort may create the baklava that fred must chew <eos>	voldemort may not create the baklava that fred must chew <eos>	voldemort may not create the baklava that fred must chew <eos>
lily may arrange a doughnut because petunia should hiccup <eos>	lily may not arrange a doughnut because petunia should hiccup <eos>	lily may not arrange a doughnut because petunia should hiccup <eos>
because ron should giggle petunia must create a doughnut which lupin should prepare <eos>	because ron should giggle petunia must not create a doughnut which lupin should prepare <eos>	because ron should not giggle petunia must create a doughnut which lupin should prepare <eos>
since ginny may hide the pancakes which he should hide mcgonagall should giggle <eos>	since ginny may hide the pancakes which he should hide mcgonagall should not giggle <eos>	since ginny may not hide the pancakes which he should hide mcgonagall should giggle <eos>
the professor should wiggle since she should gobble a chocolate which harry should eat <eos>	the professor should wiggle since she should gobble a chocolate which harry should eat <eos>	the professor should wiggle since she should gobble a chocolate which harry should eat <eos>
george must swim since lily should sprinkle the cookie which he must sprinkle <eos>	george must not swim since lily should sprinkle the cookie which he must sprinkle <eos>	george must not swim since lily should sprinkle the cookie which he must sprinkle <eos>
albus should swim since dobby should eat the cookies that ron must create <eos>	albus should not swim since dobby should eat the cookies that ron must create <eos>	albus should not swim since dobby should eat the cookies that ron must create <eos>
she must sprinkle the doughnuts that james must create <eos>	she must not sprinkle the doughnuts that james must create <eos>	she must not sprinkle the doughnuts that james must create <eos>
petunia should eat the eclaire which lupin should prepare <eos>	petunia should not eat the eclaire which lupin should prepare <eos>	petunia should not eat the eclaire which lupin should prepare <eos>
the professor must eat the pancakes that hermione should assemble <eos>	the professor must eat the pancakes that hermione should assemble <eos>	the professor must eat the pancakes that hermione should assemble <eos>
draco must hide many pancakes which lupin should prepare <eos>	draco must not hide many pancakes which lupin should prepare <eos>	draco must not hide many pancakes which lupin should prepare <eos>
vernon can assemble the strudels which ginny can gobble <eos>	vernon can not assemble the strudels which ginny can gobble <eos>	vernon can not assemble the strudels which ginny can gobble <eos>
snape must assemble the cookies because lily should giggle <eos>	snape must not assemble the cookies because lily should giggle <eos>	snape must not assemble the cookies because lily should giggle <eos>
mcgonagall can chew the strudel which voldemort should create <eos>	mcgonagall can not chew the strudel which voldemort should create <eos>	mcgonagall can not chew the strudel which voldemort should create <eos>
george may eat the pancakes that snape may chew <eos>	george may not eat the pancakes that snape may chew <eos>	george may not eat the pancakes that snape may chew <eos>
lily may arrange the baklava that petunia may eat <eos>	lily may not arrange the baklava that petunia may eat <eos>	lily may not arrange the baklava that petunia may eat <eos>
sirius should arrange a eclaire that voldemort should chew <eos>	sirius should not arrange a eclaire that voldemort should chew <eos>	sirius should not arrange a eclaire that voldemort should chew <eos>
neville must hide the pancake <eos>	neville must hide the pancake <eos>	neville must hide the pancake <eos>
george may eat the cakes <eos>	george may eat the cakes <eos>	george may eat the cakes <eos>
sirius should eat the croissant <eos>	sirius should eat the croissant <eos>	sirius should eat the croissant <eos>
she should create many chocolates <eos>	she should create many chocolates <eos>	she should create many chocolates <eos>
lily may eat the doughnuts <eos>	lily may eat the doughnuts <eos>	lily may eat the doughnuts <eos>
a student can arrange the eclaire that she must sprinkle <eos>	a student can not arrange the eclaire that she must sprinkle <eos>	a student can not arrange the eclaire that she must sprinkle <eos>
draco must giggle since the witch may make the croissant <eos>	draco must not giggle since the witch may make the croissant <eos>	draco must not giggle since the witch may make the croissant <eos>
the wizard must sprinkle the cookie that mcgonagall can make <eos>	the wizard must not sprinkle the cookie that mcgonagall can make <eos>	the wizard must not sprinkle the cookie that mcgonagall can make <eos>
a professor must arrange the cake which he must gobble <eos>	a professor must not arrange the cake which he must gobble <eos>	a professor must not arrange the cake which he must gobble <eos>
since the professor can laugh the student should assemble the cakes <eos>	since the professor can laugh the student should assemble the cakes <eos>	since the professor can laugh the student should assemble the cakes <eos>
the witch must make the croissant <eos>	the witch must not make the croissant <eos>	the witch must not make the croissant <eos>
hagrid must hide a croissant <eos>	hagrid must not hide a croissant <eos>	hagrid must not hide a croissant <eos>
she must gobble the chocolate <eos>	she must not gobble the chocolate <eos>	she must not gobble the chocolate <eos>
she should eat a cake <eos>	she should not eat a cake <eos>	she should not eat a cake <eos>
lily can chew the strudels <eos>	lily can not chew the strudels <eos>	lily can not chew the strudels <eos>
voldemort can hiccup <eos>	voldemort can hiccup <eos>	voldemort can hiccup <eos>
hermione must run <eos>	hermione must run <eos>	hermione must run <eos>
voldemort must jump <eos>	voldemort must jump <eos>	voldemort must jump <eos>
lupin must party <eos>	lupin must party <eos>	lupin must party <eos>
ginny must walk <eos>	ginny must walk <eos>	ginny must walk <eos>
since a student should assemble the croissant voldemort must chew a eclaire because the wizard can wiggle <eos>	since a student should assemble the croissant voldemort must not chew a eclaire because the wizard can wiggle <eos>	since a student should not assemble the croissant voldemort must chew a eclaire which the wizard can wiggle <eos>
because he must eat the strudels a witch should hide a eclaire that hagrid may make <eos>	because he must eat the strudels a witch should not hide a eclaire that hagrid may make <eos>	because he must not eat the strudels a witch should hide a eclaire that hagrid may make <eos>
lupin should hiccup because lupin must jump since lupin must gobble the baklava that james should prepare <eos>	lupin should hiccup because lupin must jump since lupin must gobble the baklava that james should prepare <eos>	lupin should hiccup because lupin must jump since lupin must gobble the baklava that james should prepare <eos>
since hagrid must assemble the croissant the wizard should make a doughnut that he can create <eos>	since hagrid must assemble the croissant the wizard should not make a doughnut that he can create <eos>	since hagrid must not assemble the croissant since the wizard should make a doughnut that he can create <eos>
he may sprinkle the baklava since the student may sprinkle the baklava that ron may assemble <eos>	he may not sprinkle the baklava since the student may sprinkle the baklava that ron may assemble <eos>	he may not sprinkle the baklava since the student may sprinkle the baklava that ron may assemble <eos>
dobby should sprinkle the souffles because he can create the cookie <eos>	dobby should sprinkle the souffles because he can create the cookie <eos>	dobby should sprinkle the souffles because he can create the cookie <eos>
lily must eat the eclaire that a wizard may arrange <eos>	lily must not eat the eclaire that a wizard may arrange <eos>	lily must not eat the eclaire that a wizard may arrange <eos>
the professor should sprinkle the cake that a student can make <eos>	the professor should sprinkle the cake that a student can make <eos>	the professor should sprinkle the cake that a student can make <eos>
a wizard should laugh since lupin must prepare the pancakes <eos>	a wizard should not laugh since lupin must prepare the pancakes <eos>	a wizard should not laugh since lupin must prepare the pancakes <eos>
since george must arrange the chocolates draco must gobble many eclaires <eos>	since george must arrange the chocolates draco must gobble many eclaires <eos>	since george must arrange the chocolates draco must gobble many eclaires <eos>
george should swim <eos>	george should not swim <eos>	george should not swim <eos>
a witch must run <eos>	a witch must run <eos>	a witch must run <eos>
draco may laugh <eos>	draco may not laugh <eos>	draco may not laugh <eos>
ron should party <eos>	ron should party <eos>	ron should party <eos>
she should party <eos>	she should party <eos>	she should party <eos>
she should chew the croissants that neville may hide <eos>	she should not chew the croissants that neville may hide <eos>	she should not chew the croissants that neville may hide <eos>
a professor must prepare a souffle that harry should chew <eos>	a professor must prepare a souffle that harry should chew <eos>	a professor must prepare a souffle that harry should chew <eos>
neville may chew the cookies which harry must make <eos>	neville may not chew the cookies which harry must make <eos>	neville may not chew the cookies which harry must make <eos>
ginny must make the eclaires that vernon may hide <eos>	ginny must not make the eclaires that vernon may hide <eos>	ginny must not make the eclaires that vernon may hide <eos>
the student should prepare the chocolates because dobby may wiggle <eos>	the student should prepare the chocolates because dobby may wiggle <eos>	the student should prepare the chocolates because dobby may wiggle <eos>
since lily must make the doughnut neville must eat the souffle <eos>	since lily must make the doughnut neville must not eat the souffle <eos>	since lily must not make the doughnut neville must eat the souffle <eos>
because dobby must arrange the pancakes the wizard should make a baklava <eos>	because dobby must arrange the pancakes the wizard should make a baklava <eos>	because dobby must arrange the pancakes since the wizard should make a baklava <eos>
because sirius should hide many cakes the wizard should arrange a pancake <eos>	because sirius should hide many cakes the wizard should arrange a pancake <eos>	because sirius should hide many cakes since the wizard should arrange a pancake <eos>
fred should assemble the cake that a student can hide <eos>	fred should not assemble the cake that a student can hide <eos>	fred should not assemble the cake that a student can hide <eos>
lily must eat a souffle because albus must gobble the baklava <eos>	lily must eat a souffle because albus must gobble the baklava <eos>	lily must eat a souffle because albus must gobble the baklava <eos>
because ginny must gobble the croissants that fred may chew the professor can prepare the pancakes which james should gobble <eos>	because ginny must gobble the croissants that fred may chew the professor can not prepare the pancakes which james should gobble <eos>	because ginny must not the croissants that fred may chew the professor can chew the pancakes which james should gobble <eos>
because dobby may hide the eclaire that sirius must prepare a professor should eat the croissants which harry should hide <eos>	because dobby may hide the eclaire that sirius must prepare a professor should not eat the croissants which harry should hide <eos>	because dobby may not hide the eclaire that sirius must eat the croissants which harry should hide <eos>
because albus should eat the cookies that harry must create petunia can arrange the cakes which neville must make <eos>	because albus should eat the cookies that harry must create petunia can not arrange the cakes which neville must make <eos>	because albus should not eat the cookies that harry must create petunia can arrange the cakes which neville must make <eos>
lily must assemble the strudels that lupin may assemble since hermione can eat the cakes that the professor should chew <eos>	lily must assemble the strudels that lupin may assemble since hermione can eat the cakes that the professor should chew <eos>	lily must assemble the strudels that lupin may assemble since hermione can eat the cakes that the professor should chew <eos>
since ron should assemble the chocolates that snape should make the student should arrange the strudel which petunia must make <eos>	since ron should assemble the chocolates that snape should make the student should arrange the strudel which petunia must make <eos>	since ron should assemble the chocolates that snape should make the student should arrange the strudel which petunia must make <eos>
albus must assemble the baklava since hermione can assemble the strudel <eos>	albus must not assemble the baklava since hermione can assemble the strudel <eos>	albus must not assemble the baklava since hermione can assemble the strudel <eos>
ginny may make the baklava since ron may hide the chocolate <eos>	ginny may not make the baklava since ron may hide the chocolate <eos>	ginny may not make the baklava since ron may hide the chocolate <eos>
because lupin can assemble a cake a professor may gobble the strudels <eos>	because lupin can assemble a cake a professor may gobble the strudels <eos>	because lupin can assemble a cake a professor may gobble the strudels <eos>
the professor can sprinkle many eclaires that the student should sprinkle <eos>	the professor can not sprinkle many eclaires that the student should sprinkle <eos>	the professor can not sprinkle many eclaires that the student should sprinkle <eos>
the student may make the souffles that a student must chew <eos>	the student may not make the souffles that a student must chew <eos>	the student may not make the souffles that a student must chew <eos>
lily should sprinkle a baklava that hermione should prepare <eos>	lily should not sprinkle a baklava that hermione should prepare <eos>	lily should not sprinkle a baklava that hermione should prepare <eos>
vernon may prepare a croissant that a witch can make <eos>	vernon may prepare a croissant that a witch can make <eos>	vernon may prepare a croissant that a witch can make <eos>
the student may sprinkle many strudels which lupin may gobble <eos>	the student may sprinkle many strudels which lupin may gobble <eos>	the student may sprinkle many strudels which lupin may gobble <eos>
vernon must chew the doughnuts that george must chew <eos>	vernon must not chew the doughnuts that george must chew <eos>	vernon must not chew the doughnuts that george must chew <eos>
the professor should sprinkle the eclaires that neville should make <eos>	the professor should sprinkle the eclaires that neville should make <eos>	the professor should sprinkle the eclaires that neville should make <eos>
he must assemble the pancake <eos>	he must assemble the pancake <eos>	he must assemble the pancake <eos>
ginny must gobble a souffle <eos>	ginny must gobble a souffle <eos>	ginny must gobble a souffle <eos>
the student can hiccup <eos>	the student can not hiccup <eos>	the student can not hiccup <eos>
mcgonagall should wiggle <eos>	mcgonagall should not wiggle <eos>	mcgonagall should not wiggle <eos>
mcgonagall may giggle <eos>	mcgonagall may not giggle <eos>	mcgonagall may not giggle <eos>
albus should gobble the pancake because hagrid may walk <eos>	albus should gobble the pancake because hagrid may walk <eos>	albus should gobble the pancake because hagrid may walk <eos>
mcgonagall can make a strudel that george must assemble <eos>	mcgonagall can make a strudel that george must assemble <eos>	mcgonagall can make a strudel that george must assemble <eos>
george can eat a pancake that lupin must hide <eos>	george can eat a pancake that lupin must hide <eos>	george can eat a pancake that lupin must hide <eos>
hagrid must gobble the strudel which lily must arrange <eos>	hagrid must gobble the strudel which lily must arrange <eos>	hagrid must gobble the strudel which lily must arrange <eos>
sirius must make a strudel that dobby should prepare <eos>	sirius must make a strudel that dobby should prepare <eos>	sirius must make a strudel that dobby should prepare <eos>
draco should make the croissant <eos>	draco should not make the croissant <eos>	draco should not make the croissant <eos>
