Target Sentence,Predicted Sentence,Source Length,Target Length,Prediction Length,Correct Transformation,Parseable,Preserves Identical Tree Structure,"Preserves Significant Clauses (S, AdvP, RelP)",Negates Main Clause,Has Main Clause,Negates Main Clause,Negates Outside of Main Clause,Has Target Verb,Negates Target Verb
"['since fred can party the wizard should not hiccup', 'since fred can not party the wizard should hiccup', 8, 9, 9, 0, 1, 0, 1, 1, 1, 1]"
"['since sirius must smile draco must not gobble the baklava', 'since sirius must not smile draco must gobble the baklava', 9, 10, 10, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['albus may not create a pancake which albus can hide', 'albus may not create a pancake which albus can hide', 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['since fred should sprinkle a baklava which voldemort can make he can not assemble a croissant', 'since fred should not sprinkle a baklava which voldemort can make he can assemble a croissant', 15, 16, 16, 0, 1, 0, 1, 1, 1, 1]"
"['because james should arrange many cakes that albus can eat snape must not sprinkle the cookie', 'because james should not arrange many cakes that albus can eat snape must sprinkle the cookie', 15, 16, 16, 0, 1, 0, 1, 1, 1, 1]"
"['since he may laugh vernon must not make a doughnut', 'since he may not laugh vernon must make a doughnut', 9, 10, 10, 0, 1, 0, 1, 1, 1, 1]"
"['lily may not assemble the souffles that she must chew', 'lily may not assemble the souffles that she must chew', 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['vernon must not make many souffles that mcgonagall can sprinkle', 'vernon must not make many souffles that mcgonagall can sprinkle', 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['vernon may not sprinkle the chocolate that fred must gobble', 'vernon may not sprinkle the chocolate that fred must gobble', 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['sirius must not wiggle because he can sprinkle the cookies', 'sirius must not wiggle because he can sprinkle the cookies', 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['since hermione should walk she must not hiccup', 'since hermione should not walk she must hiccup', 7, 8, 8, 0, 1, 0, 1, 1, 1, 1]"
"['neville can not giggle', 'neville can not giggle', 3, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['sirius should not party', 'sirius should not party', 3, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['petunia must not party', 'petunia must not party', 3, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['james should not walk', 'james should not walk', 3, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['ron may not smile', 'ron may not smile', 3, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['a student may not hide the pancakes', 'a student may not hide the pancakes', 6, 7, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['a professor may not chew the souffle', 'a professor may not chew the souffle', 6, 7, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['a professor must not make a doughnut', 'a professor must not make a doughnut', 6, 7, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['the student should not assemble the cookies', 'the student should not assemble the cookies', 6, 7, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['the witch must not create a cake', 'the witch must not create a cake', 6, 7, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['hermione can not assemble the cake that albus should create', 'hermione can not assemble the cake that albus should create', 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['dobby can not prepare the strudels which petunia may hide', 'dobby can not prepare the strudels which petunia may hide', 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['harry must not prepare the croissant which sirius can eat', 'harry must not prepare the croissant which sirius can eat', 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['george should not chew the doughnut because fred must jump', 'george should not chew the doughnut because fred must jump', 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['mcgonagall should not assemble the chocolate which petunia should chew', 'mcgonagall should not assemble the chocolate which petunia should chew', 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['james should not chew the pancakes that ron must hide', 'james should not chew the pancakes that ron must hide', 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['because the wizard should chew the pancakes he can not hide the pancakes that the professor should sprinkle since fred may giggle', 'because the wizard should not the the pancakes he can hide the pancakes that the professor should sprinkle since fred may giggle', 21, 22, 22, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1]"
"['a student can not chew many pancakes that draco may hide because albus should assemble the croissant that the professor can arrange', 'a student can not chew many pancakes that draco may hide because albus should assemble the croissant that the professor can arrange', 21, 22, 22, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['vernon must not sprinkle a cookie which a wizard should chew because fred must gobble a chocolate which ginny should eat', 'vernon must not sprinkle a cookie which a wizard should chew because fred must gobble a chocolate which ginny should eat', 20, 21, 21, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['the professor should not laugh', 'the professor should not laugh', 4, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['a student may not giggle', 'a student may not giggle', 4, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['harry may not prepare the strudel that voldemort can gobble', 'harry may not prepare the strudel that voldemort can gobble', 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['hagrid can not assemble many cakes which he can hide', 'hagrid can not assemble many cakes which he can hide', 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['petunia can not make the strudels that george can assemble', 'petunia can not make the strudels that george can assemble', 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['neville may not arrange the baklava which ginny should prepare', 'neville may not arrange the baklava which ginny should prepare', 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['the professor should not eat the eclaires that hermione must create', 'the professor should not eat the eclaires that hermione must create', 10, 11, 11, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['because vernon should run the student may not arrange many chocolates', 'because vernon should not run the student may arrange many chocolates', 10, 11, 11, 0, 1, 0, 1, 1, 1, 1]"
"['draco should not arrange a baklava which the wizard must assemble', 'draco should not arrange a baklava which the wizard must assemble', 10, 11, 11, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['lupin must not make the chocolates that a student should make', 'lupin must not make the chocolates that a student should make', 10, 11, 11, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['since mcgonagall should create a strudel hagrid should not make the baklava which the witch should arrange', 'since mcgonagall should not create a strudel hagrid should make the baklava which the witch should arrange', 16, 17, 17, 0, 1, 0, 1, 1, 1, 1]"
"['the professor must not hide a cake because dobby can hide the pancakes which voldemort should create', 'the professor must not hide a cake because dobby can hide the pancakes which voldemort should create', 16, 17, 17, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['since voldemort should hide many strudels that the professor should make lupin can not prepare a strudel', 'since voldemort should not hide many strudels that the professor should make lupin can prepare a strudel', 16, 17, 17, 0, 1, 0, 1, 1, 1, 1]"
"['lily can not create the chocolates because lily may gobble the cake that a witch should prepare', 'lily can not create the chocolates because lily may gobble the cake that a witch should prepare', 16, 17, 17, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['because hagrid can sprinkle the chocolate because the professor must arrange a cake ron must not swim', 'because hagrid can not sprinkle the chocolate because the professor must arrange a cake ron must swim', 16, 17, 17, 0, 1, 0, 1, 1, 1, 1]"
"['the student can not walk', 'the student can not walk', 4, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['sirius may not chew the chocolate', 'sirius may not chew the chocolate', 5, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['ron must not make the baklava', 'ron must not make the baklava', 5, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['she must not arrange the cake', 'she must not arrange the cake', 5, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['albus must not gobble the chocolate', 'albus must not gobble the chocolate', 5, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['ginny should not make a chocolate which draco should make since george should wiggle since hermione must walk', 'ginny should not make a chocolate which draco should make since george should wiggle since hermione must walk', 17, 18, 18, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['since a student should sprinkle the eclaires a professor can not prepare the croissants which albus may assemble', 'since a student should not the the eclaires a professor can prepare the croissants which albus may assemble', 17, 18, 18, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1]"
"['lupin should not create a souffle since a professor can create a chocolate that the professor must arrange', 'lupin should not create a souffle since a professor can create a chocolate that the professor must arrange', 17, 18, 18, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['since draco can wiggle because neville must wiggle james should not make a strudel which ginny may chew', 'since draco can not wiggle because neville must wiggle james should make a strudel which ginny may chew', 17, 18, 18, 0, 1, 0, 1, 1, 1, 1]"
"['a wizard must not gobble a baklava since hermione can assemble a chocolate that a student can assemble', 'a wizard must not gobble a baklava since hermione can assemble a chocolate that a student can assemble', 17, 18, 18, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['george may not walk', 'george may not walk', 3, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['snape can not giggle', 'snape can not giggle', 3, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['hagrid should not create the souffles that james can make', 'hagrid should not create the souffles that james can make', 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['neville must not eat the pancake that sirius should prepare', 'neville must not eat the pancake that sirius should prepare', 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['dobby should not jump because lupin must assemble a pancake', 'dobby should not jump because lupin must assemble a pancake', 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['she must not hide the pancakes that george should sprinkle', 'she must not hide the pancakes that george should sprinkle', 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['the witch must not walk', 'the witch must not walk', 4, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['because the professor must laugh snape should not make the strudels that a professor must create', 'because the professor not laugh laugh snape should make the strudels that a professor must create', 15, 16, 16, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1]"
"['sirius can not assemble the cookies that the witch should prepare', 'sirius can not assemble the cookies that the witch should prepare', 10, 11, 11, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['she can not arrange the souffle which the witch can chew', 'she can not arrange the souffle which the witch can chew', 10, 11, 11, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['a wizard must not sprinkle the baklava which she may make', 'a wizard must not sprinkle the baklava which she may make', 10, 11, 11, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['ginny should not hide a doughnut which a professor should gobble', 'ginny should not hide a doughnut which a professor should gobble', 10, 11, 11, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['lupin may not create a croissant that the student should arrange', 'lupin may not create a croissant that the student should arrange', 10, 11, 11, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['dobby can not eat the baklava which the professor may prepare', 'dobby can not eat the baklava which the professor may prepare', 10, 11, 11, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['lily must not eat the eclaires because the witch must giggle', 'lily must not eat the eclaires because the witch must giggle', 10, 11, 11, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['since lupin may gobble the eclaires that dobby should make hermione may not chew the cookies which he may create', 'since lupin may not gobble the eclaires that dobby should make hermione may chew the cookies which he may create', 19, 20, 20, 0, 1, 0, 1, 1, 1, 1]"
"['draco can not chew the pancakes that vernon must create because voldemort should sprinkle many baklava that ron may make', 'draco can not chew the pancakes that vernon must create because voldemort should sprinkle many baklava that ron may make', 19, 20, 20, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['because he must chew the baklava which he should arrange she should not prepare many eclaires that hagrid can sprinkle', 'because he must not chew the baklava which he should arrange she should prepare many eclaires that hagrid can sprinkle', 19, 20, 20, 0, 1, 0, 1, 1, 1, 1]"
"['george may not make the pancakes that dobby may sprinkle since he can chew a eclaire that james should arrange', 'george may not make the pancakes that dobby may sprinkle since he can chew a eclaire that james should arrange', 19, 20, 20, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['dobby must not arrange a cookie', 'dobby must not arrange a cookie', 5, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['neville can not chew the cookie', 'neville can not chew the cookie', 5, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['mcgonagall should not chew a eclaire', 'mcgonagall should not chew a eclaire', 5, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['dobby should not hide the doughnuts', 'dobby should not hide the doughnuts', 5, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['albus can not arrange the baklava', 'albus can not arrange the baklava', 5, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['the professor should not party', 'the professor should not party', 4, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['because snape must swim voldemort may not laugh', 'because snape must not swim voldemort may laugh', 7, 8, 8, 0, 1, 0, 1, 1, 1, 1]"
"['a professor must not arrange a strudel', 'a professor must not arrange a strudel', 6, 7, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['a student may not sprinkle the cookie', 'a student may not sprinkle the cookie', 6, 7, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['a wizard should not sprinkle the baklava', 'a wizard should not sprinkle the baklava', 6, 7, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['a wizard must not sprinkle many eclaires', 'a wizard must not sprinkle many eclaires', 6, 7, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['ginny can not hide a eclaire which neville should hide', 'ginny can not hide a eclaire which neville should hide', 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['mcgonagall must not assemble the eclaires that dobby must prepare', 'mcgonagall must not assemble the eclaires that dobby must prepare', 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['dobby should not create the doughnut that hermione should eat', 'dobby should not create the doughnut that hermione should eat', 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['voldemort should not assemble the cakes which fred may arrange', 'voldemort should not assemble the cakes which fred may arrange', 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['he may not create the cookies which she can sprinkle', 'he may not create the cookies which she can sprinkle', 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['he must not hide the doughnuts which he should assemble', 'he must not hide the doughnuts which he should assemble', 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['neville can not gobble a pancake', 'neville can not gobble a pancake', 5, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['hagrid may not hide a strudel', 'hagrid may not hide a strudel', 5, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['fred should not assemble the cakes', 'fred should not assemble the cakes', 5, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['lupin can not gobble the doughnut', 'lupin can not gobble the doughnut', 5, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['lupin should not eat the croissants', 'lupin should not eat the croissants', 5, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['he can not hide many baklava that mcgonagall must assemble', 'he can not hide many baklava that mcgonagall must assemble', 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['sirius may not prepare the doughnuts that he may make', 'sirius may not prepare the doughnuts that he may make', 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['since ginny should prepare a souffle albus must not prepare the strudels', 'since ginny should not prepare a souffle albus must prepare the strudels', 11, 12, 12, 0, 1, 0, 1, 1, 1, 1, 1]"
"['voldemort must not hide the souffle that the student can create', 'voldemort must not hide the souffle that the student can create', 10, 11, 11, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['hermione must not gobble the cake that the witch may assemble', 'hermione must not gobble the cake that the witch may assemble', 10, 11, 11, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['a professor can not chew a pancake that hermione may hide', 'a professor can not chew a pancake that hermione may hide', 10, 11, 11, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['ginny can not eat the croissant which the professor must sprinkle', 'ginny can not eat the croissant which the professor must sprinkle', 10, 11, 11, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['because james must hide the cakes the professor can not prepare the cakes because vernon must assemble the pancake', 'because james must not hide the cakes the professor can prepare the cakes because vernon must assemble the pancake', 18, 19, 19, 0, 1, 0, 1, 1, 1, 1]"
"['since george should eat the doughnuts which the wizard must hide a witch should not eat a croissant', 'since george should not eat the doughnuts which the wizard must hide a witch should eat a croissant', 17, 18, 18, 0, 1, 0, 1, 1, 1, 1, 1]"
"['hermione should not assemble the baklava', 'hermione should not assemble the baklava', 5, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['lily may not eat a baklava', 'lily may not eat a baklava', 5, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['albus should not chew the eclaire', 'albus should not chew the eclaire', 5, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['harry must not prepare a strudel', 'harry must not prepare a strudel', 5, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['hagrid should not arrange the doughnut since draco should create the croissants', 'hagrid should not arrange the doughnut since draco should create the croissants', 11, 12, 12, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['a student can not sprinkle a doughnut that the student must gobble', 'a student can not sprinkle a doughnut that the student must gobble', 11, 12, 12, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['ginny may not make the baklava since ron may hide the chocolate', 'ginny may not make the baklava since ron may hide the chocolate', 11, 12, 12, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['the witch may not make the strudels that fred must sprinkle', 'the witch may not make the strudels that fred must sprinkle', 10, 11, 11, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['because the professor must prepare the strudels james should not party', 'because the professor not prepare the the strudels james should party', 10, 11, 11, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1]"
"['since george must party the professor must not party', 'since george must not party the professor must party', 8, 9, 9, 0, 1, 0, 1, 1, 1, 1, 1]"
"['the professor must not assemble many croissants that hagrid may arrange', 'the professor must not assemble many croissants that hagrid may arrange', 10, 11, 11, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['petunia must not arrange many croissants which the professor must arrange', 'petunia must not arrange many croissants which the professor must arrange', 10, 11, 11, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['a student may not hiccup since lily should gobble the doughnut', 'a student may not hiccup since lily should gobble the doughnut', 10, 11, 11, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['because albus can chew the eclaires she may not assemble many chocolates', 'because albus can not chew the eclaires she may assemble many chocolates', 11, 12, 12, 0, 1, 0, 1, 1, 1, 1]"
"['a professor must not make the strudel that he can chew', 'a professor must not make the strudel that he can chew', 10, 11, 11, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['the wizard must not hide the souffle which draco must eat', 'the wizard must not hide the souffle which draco must eat', 10, 11, 11, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['dobby should not hiccup', 'dobby should not hiccup', 3, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['she can not giggle', 'she can not giggle', 3, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['mcgonagall must not walk', 'mcgonagall must not walk', 3, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['albus must not run', 'albus must not run', 3, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['albus should not jump', 'albus should not jump', 3, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['sirius should not assemble a baklava which the witch must hide', 'sirius should not assemble a baklava which the witch must hide', 10, 11, 11, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['a witch can not eat the baklava that she can sprinkle', 'a witch can not eat the baklava that she can sprinkle', 10, 11, 11, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['ron must not sprinkle a pancake that the witch must gobble', 'ron must not sprinkle a pancake that the witch must gobble', 10, 11, 11, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['albus may not hide the doughnut which george may make', 'albus may not hide the doughnut which george may make', 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['harry can not chew the croissants that lily must make', 'harry can not chew the croissants that lily must make', 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['hermione must not eat many chocolates which neville should assemble', 'hermione must not eat many chocolates which neville should assemble', 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['neville must not chew a chocolate which vernon can eat', 'neville must not chew a chocolate which vernon can eat', 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['a professor should not gobble a croissant', 'a professor should not gobble a croissant', 6, 7, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['the professor can not assemble the baklava', 'the professor can not assemble the baklava', 6, 7, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['ron can not hide the pancakes', 'ron can not hide the pancakes', 5, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['mcgonagall must not sprinkle a cookie', 'mcgonagall must not sprinkle a cookie', 5, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"['since the professor should chew the baklava that dobby should create lupin must not assemble the cookies', 'since the professor should not the the baklava that dobby should create lupin must assemble the cookies', 16, 17, 17, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1]"
"['because she may prepare many baklava that the professor may assemble snape should not hide the souffles', 'because she may not prepare many baklava that the professor may assemble snape should hide the souffles', 16, 17, 17, 0, 1, 0, 1, 1, 1, 1]"
"['since hermione should arrange a eclaire a wizard should not hide the chocolate that james can assemble', 'since hermione should not arrange a eclaire a wizard should hide the chocolate that james can assemble', 16, 17, 17, 0, 1, 0, 1, 1, 1, 1]"
"['neville must not arrange the baklava since albus should chew a croissant which ron must assemble', 'neville must not arrange the baklava since albus should chew a croissant which ron must assemble', 15, 16, 16, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
