Target Sentence,Predicted Sentence,Source Length,Target Length,Prediction Length,Correct Transformation,Parseable,Preserves Identical Tree Structure,"Preserves Significant Clauses (S, AdvP, RelP)"
"['because hagrid must make the cookie that petunia must eat harry must arrange a doughnut', 'because hagrid must make the cookie that petunia must eat harry must arrange a doughnut', 15, 15, 15, 1, 1, 1, 1]"
"['neville must arrange a souffle that hermione may prepare because vernon may arrange the cookie', 'neville must arrange a souffle that hermione may prepare because vernon may arrange the cookie', 15, 15, 15, 1, 1, 1, 1]"
"['fred may gobble the souffles because lupin may eat many eclaires that albus must create', 'fred may gobble the souffles because lupin may eat many eclaires that albus must create', 15, 15, 15, 1, 1, 1, 1]"
"['because sirius should sprinkle the pancake that mcgonagall may chew lupin may arrange the eclaires', 'because sirius should sprinkle the pancake that mcgonagall may chew lupin may arrange the eclaires', 15, 15, 15, 1, 1, 1, 1]"
"['the professor can eat the cakes that sirius should hide', 'the professor can eat the cakes that sirius should hide', 10, 10, 10, 1, 1, 1, 1]"
"['a wizard should eat a cookie that vernon can chew', 'a wizard should eat a cookie that vernon can chew', 10, 10, 10, 1, 1, 1, 1]"
"['the student should hide a croissant because lupin should smile', 'the student should hide a croissant because lupin should smile', 10, 10, 10, 1, 1, 1, 1]"
"['because james may chew the baklava dobby should sprinkle the baklava', 'because james may chew the baklava dobby should sprinkle the baklava', 11, 11, 11, 1, 1, 1, 1]"
"['a wizard may smile because the professor must prepare the pancakes', 'a wizard may smile because the professor must prepare the pancakes', 11, 11, 11, 1, 1, 1, 1]"
"['harry must arrange the cakes', 'harry must arrange the cakes', 5, 5, 5, 1, 1, 1, 1]"
"['he must eat the doughnuts', 'he must eat the doughnuts', 5, 5, 5, 1, 1, 1, 1]"
"['voldemort should chew the pancake', 'voldemort should chew the pancake', 5, 5, 5, 1, 1, 1, 1]"
"['voldemort can assemble the baklava', 'voldemort can assemble the baklava', 5, 5, 5, 1, 1, 1, 1]"
"['snape may walk because he must chew the doughnuts because snape should hide the croissant that harry may gobble', 'snape may walk because he must chew the cookies because the professor should hide many eclaires that dobby may gobble', 19, 19, 20, 0, 1, 0, 0]"
"['because he should hide the souffles that petunia can hide voldemort must arrange a baklava that he may eat', 'because he should hide the souffles that petunia can hide voldemort must arrange a baklava that he may eat', 19, 19, 19, 1, 1, 1, 1]"
"['since he should assemble the baklava that george must sprinkle he can party since ron should arrange a cookie', 'since he should assemble the baklava that george must sprinkle ron can party since he should arrange a cookie', 19, 19, 19, 0, 1, 0, 1]"
"['since hermione should assemble many pancakes that mcgonagall should sprinkle ron should make the pancakes that lupin may gobble', 'since hermione should assemble many pancakes that mcgonagall should sprinkle ron should make the pancakes that mcgonagall may gobble', 19, 19, 19, 0, 1, 1, 1]"
"['because harry must create the cookies that she must hide snape must create the strudel that sirius can eat', 'because harry must create the cookies that she must create sirius must eat the strudel that snape can hide', 19, 19, 19, 0, 1, 1, 1]"
"['petunia may make a cake which a wizard may hide', 'petunia may make a cake which a wizard may hide', 10, 10, 10, 1, 1, 1, 1]"
"['a witch must arrange the croissants', 'a witch must arrange the croissants', 6, 6, 6, 1, 1, 1, 1]"
"['since the wizard must prepare the baklava neville can arrange the chocolates which albus must gobble', 'since the wizard must prepare the baklava neville can arrange the chocolates which albus must gobble', 16, 16, 16, 1, 1, 1, 1]"
"['since lupin should chew the eclaires that ginny can assemble the witch must arrange the baklava', 'since lupin should chew the eclaires that ginny can assemble the witch must arrange the baklava', 16, 16, 16, 1, 1, 1, 1]"
"['ron must prepare the pancake which a professor should hide because draco should create the souffles that a professor may assemble', 'ron must prepare the pancake which a professor should hide because draco should create the souffles that a professor may assemble', 21, 21, 21, 1, 1, 1, 1]"
"['because lupin must arrange the chocolates because lupin may gobble the souffles that the student may eat a student must hiccup', 'because lupin must arrange the chocolates because lupin may gobble the souffles that the student may eat a student must hiccup', 21, 21, 21, 1, 1, 1, 1]"
"['because draco may make the eclaire since ginny should hide the baklava that lupin should gobble he can gobble a doughnut', 'because draco may make the eclaire since lupin should hide the baklava that ginny can gobble he should gobble a doughnut', 21, 21, 21, 0, 1, 1, 1]"
"['since harry must prepare a strudel which the student must arrange lily must eat the souffles that harry should arrange', 'since harry must prepare a strudel which the student must arrange harry must arrange the strudel that harry should eat', 20, 20, 20, 0, 1, 1, 1]"
"['albus may hide the eclaires which voldemort can sprinkle because draco must prepare the eclaires that vernon should hide', 'albus may sprinkle the eclaires which draco can hide because vernon must prepare the eclaires that draco should hide', 19, 19, 19, 0, 1, 1, 1]"
"['because harry should arrange the eclaires which vernon must arrange hermione can hide the doughnuts which neville can create', 'because harry should arrange the eclaires which vernon must arrange neville can hide the doughnuts which hermione can create', 19, 19, 19, 0, 1, 1, 1]"
"['ron may run', 'ron may run', 3, 3, 3, 1, 1, 1, 1]"
"['james may swim', 'james may swim', 3, 3, 3, 1, 1, 1, 1]"
"['draco should jump', 'draco should jump', 3, 3, 3, 1, 1, 1, 1]"
"['dobby must run', 'dobby must run', 3, 3, 3, 1, 1, 1, 1]"
"['he may run', 'he may run', 3, 3, 3, 1, 1, 1, 1]"
"['a wizard should arrange many pancakes because she can eat many cookies which a student can chew', 'a wizard should arrange many pancakes because she can eat many cookies which a student can chew', 17, 17, 17, 1, 1, 1, 1]"
"['mcgonagall can run', 'mcgonagall can run', 3, 3, 3, 1, 1, 1, 1]"
"['ginny may giggle', 'ginny may giggle', 3, 3, 3, 1, 1, 1, 1]"
"['fred may walk', 'fred may walk', 3, 3, 3, 1, 1, 1, 1]"
"['hagrid should swim', 'hagrid should swim', 3, 3, 3, 1, 1, 1, 1]"
"['he must party', 'he must party', 3, 3, 3, 1, 1, 1, 1]"
"['ginny may assemble the chocolates that dobby can hide', 'ginny may assemble the chocolates that dobby can hide', 9, 9, 9, 1, 1, 1, 1]"
"['ron can chew the doughnut that she can eat', 'ron can chew the doughnut that she can eat', 9, 9, 9, 1, 1, 1, 1]"
"['dobby may prepare the pancakes that ron should chew', 'dobby may prepare the pancakes that ron should chew', 9, 9, 9, 1, 1, 1, 1]"
"['he should hide many baklava which hermione can eat', 'he should hide many baklava which hermione can eat', 9, 9, 9, 1, 1, 1, 1]"
"['hermione may make many souffles that lily can gobble', 'hermione may make many souffles that lily can gobble', 9, 9, 9, 1, 1, 1, 1]"
"['vernon must gobble the souffles', 'vernon must gobble the souffles', 5, 5, 5, 1, 1, 1, 1]"
"['she must prepare the strudel', 'she must prepare the strudel', 5, 5, 5, 1, 1, 1, 1]"
"['he should gobble the cookie', 'he should gobble the cookie', 5, 5, 5, 1, 1, 1, 1]"
"['mcgonagall must create the strudels', 'mcgonagall must create the strudels', 5, 5, 5, 1, 1, 1, 1]"
"['draco can assemble the strudel that fred can make', 'draco can assemble the strudel that fred can make', 9, 9, 9, 1, 1, 1, 1]"
"['voldemort should smile since snape can gobble many cookies', 'voldemort should smile since snape can gobble many cookies', 9, 9, 9, 1, 1, 1, 1]"
"['draco must sprinkle the cookies that snape must arrange', 'draco must sprinkle the cookies that snape must arrange', 9, 9, 9, 1, 1, 1, 1]"
"['mcgonagall may create a strudel that fred should arrange', 'mcgonagall may create a strudel that fred should arrange', 9, 9, 9, 1, 1, 1, 1]"
"['vernon should chew a baklava that neville should prepare', 'vernon should chew a baklava that neville should prepare', 9, 9, 9, 1, 1, 1, 1]"
"['the professor may chew the pancake', 'the professor may chew the pancake', 6, 6, 6, 1, 1, 1, 1]"
"['he must chew many pancakes since the wizard may create a baklava that george should eat', 'he must chew many pancakes since the wizard may create a baklava that george should eat', 16, 16, 16, 1, 1, 1, 1]"
"['dobby must gobble the souffles', 'dobby must gobble the souffles', 5, 5, 5, 1, 1, 1, 1]"
"['albus may sprinkle a doughnut', 'albus may sprinkle a doughnut', 5, 5, 5, 1, 1, 1, 1]"
"['petunia should create the croissant', 'petunia should create the croissant', 5, 5, 5, 1, 1, 1, 1]"
"['dobby may assemble many cakes', 'dobby may assemble many cakes', 5, 5, 5, 1, 1, 1, 1]"
"['a wizard may eat the souffle', 'a wizard may eat the souffle', 6, 6, 6, 1, 1, 1, 1]"
"['the student should sprinkle the eclaires', 'the student should sprinkle the eclaires', 6, 6, 6, 1, 1, 1, 1]"
"['the student can assemble a pancake', 'the student can assemble a pancake', 6, 6, 6, 1, 1, 1, 1]"
"['sirius must gobble the chocolates', 'sirius must gobble the chocolates', 5, 5, 5, 1, 1, 1, 1]"
"['lily should gobble a doughnut', 'lily should gobble a doughnut', 5, 5, 5, 1, 1, 1, 1]"
"['petunia can sprinkle a baklava', 'petunia can sprinkle a baklava', 5, 5, 5, 1, 1, 1, 1]"
"['sirius may gobble many doughnuts', 'sirius may gobble many doughnuts', 5, 5, 5, 1, 1, 1, 1]"
"['a professor can prepare the cakes', 'a professor can prepare the cakes', 6, 6, 6, 1, 1, 1, 1]"
"['the student must make the baklava', 'the student must make the baklava', 6, 6, 6, 1, 1, 1, 1]"
"['a professor must smile', 'a professor must smile', 4, 4, 4, 1, 1, 1, 1]"
"['ron should jump', 'ron should jump', 3, 3, 3, 1, 1, 1, 1]"
"['hagrid should walk', 'hagrid should walk', 3, 3, 3, 1, 1, 1, 1]"
"['hermione must swim', 'hermione must swim', 3, 3, 3, 1, 1, 1, 1]"
"['draco should wiggle', 'draco should wiggle', 3, 3, 3, 1, 1, 1, 1]"
"['hagrid must hiccup', 'hagrid must hiccup', 3, 3, 3, 1, 1, 1, 1]"
"['the professor should assemble the cakes', 'the professor should assemble the cakes', 6, 6, 6, 1, 1, 1, 1]"
"['the witch can create the souffles', 'the witch can create the souffles', 6, 6, 6, 1, 1, 1, 1]"
"['since the wizard can assemble a doughnut that hermione must eat mcgonagall should giggle', 'since the wizard can assemble a doughnut that hermione must eat mcgonagall should giggle', 14, 14, 14, 1, 1, 1, 1]"
"['vernon can party because mcgonagall must arrange many cookies which a student can eat', 'vernon can walk because mcgonagall must assemble the cookies which a student can eat', 14, 14, 14, 0, 1, 1, 1]"
"['since a student may assemble the eclaires which hermione must make ron can laugh', 'since a student may assemble the eclaires which hermione must make ron can laugh', 14, 14, 14, 1, 1, 1, 1]"
"['voldemort should arrange many eclaires that a witch must make', 'voldemort should arrange many eclaires that a witch must make', 10, 10, 10, 1, 1, 1, 1]"
"['a witch must swim', 'a witch must swim', 4, 4, 4, 1, 1, 1, 1]"
"['a professor must prepare the eclaires', 'a professor must prepare the eclaires', 6, 6, 6, 1, 1, 1, 1]"
"['the witch should prepare the strudels', 'the witch should prepare the strudels', 6, 6, 6, 1, 1, 1, 1]"
"['ron may sprinkle the pancake because ginny must sprinkle the eclaire', 'ron may sprinkle the pancake because ginny must sprinkle the eclaire', 11, 11, 11, 1, 1, 1, 1]"
"['since ron should hiccup voldemort should laugh', 'since ron should hiccup voldemort should laugh', 7, 7, 7, 1, 1, 1, 1]"
"['because ron should swim albus can giggle', 'because ron should swim albus can giggle', 7, 7, 7, 1, 1, 1, 1]"
"['voldemort should make the cookies', 'voldemort should make the cookies', 5, 5, 5, 1, 1, 1, 1]"
"['lupin should hide the cookies', 'lupin should hide the cookies', 5, 5, 5, 1, 1, 1, 1]"
"['hagrid should gobble a pancake', 'hagrid should gobble a pancake', 5, 5, 5, 1, 1, 1, 1]"
"['petunia can hide the eclaires', 'petunia can hide the eclaires', 5, 5, 5, 1, 1, 1, 1]"
"['hagrid must gobble the cake', 'hagrid must gobble the cake', 5, 5, 5, 1, 1, 1, 1]"
"['mcgonagall should gobble a souffle which lupin can assemble', 'mcgonagall should gobble a souffle which lupin can assemble', 9, 9, 9, 1, 1, 1, 1]"
"['he must make a doughnut that petunia can assemble', 'he must make a doughnut that petunia can assemble', 9, 9, 9, 1, 1, 1, 1]"
"['voldemort must gobble the pancakes that hermione should prepare', 'voldemort must gobble the pancakes that hermione should prepare', 9, 9, 9, 1, 1, 1, 1]"
"['draco can prepare many pancakes which he should arrange', 'draco can prepare many pancakes which he should arrange', 9, 9, 9, 1, 1, 1, 1]"
"['he must make the doughnuts that sirius must sprinkle', 'he must make the doughnuts that sirius must sprinkle', 9, 9, 9, 1, 1, 1, 1]"
"['a wizard should arrange a croissant which snape can hide', 'a wizard should arrange a croissant which snape can hide', 10, 10, 10, 1, 1, 1, 1]"
"['a professor must prepare the souffles that she should arrange', 'a professor must prepare the souffles that she should arrange', 10, 10, 10, 1, 1, 1, 1]"
"['a professor can assemble the souffle which he can assemble', 'a professor can assemble the souffle which he can assemble', 10, 10, 10, 1, 1, 1, 1]"
"['a professor must chew a cake that voldemort must gobble', 'a professor must chew a cake that voldemort must gobble', 10, 10, 10, 1, 1, 1, 1]"
"['since fred may make the pancake a student must create many cookies that she must hide', 'since fred may make the pancake a student must create many cookies that she must hide', 16, 16, 16, 1, 1, 1, 1]"
"['since ginny must arrange a pancake the professor must eat many doughnuts which she can arrange', 'since ginny must arrange a pancake the professor must eat many doughnuts which she can arrange', 16, 16, 16, 1, 1, 1, 1]"
"['a wizard must wiggle', 'a wizard must wiggle', 4, 4, 4, 1, 1, 1, 1]"
"['because james should eat the cakes which neville should sprinkle harry must sprinkle the croissant which ron should eat', 'because james should eat the cakes which harry should sprinkle neville must sprinkle the croissant which ron should eat', 19, 19, 19, 0, 1, 1, 1]"
"['since the witch may chew the cake a witch should eat the croissant that a witch must sprinkle', 'since the witch may chew the cake a witch should eat the croissant that a witch must sprinkle', 18, 18, 18, 1, 1, 1, 1]"
"['fred must chew the cakes which harry must gobble since the student may create the strudel which the student can assemble', 'fred must chew the cakes which harry must gobble since the student may create the strudel which the professor can assemble', 21, 21, 21, 0, 1, 1, 1]"
"['since a student must gobble a croissant that lily may arrange ron can create the croissants that a witch must prepare', 'since a student must gobble a strudel that lily can arrange since may create the croissants that a witch must prepare', 21, 21, 21, 0, 0, 'N/A', 'N/A']"
"['albus must wiggle', 'albus must wiggle', 3, 3, 3, 1, 1, 1, 1]"
"['mcgonagall may party', 'mcgonagall may party', 3, 3, 3, 1, 1, 1, 1]"
"['hagrid should walk', 'hagrid should walk', 3, 3, 3, 1, 1, 1, 1]"
"['james must swim', 'james must swim', 3, 3, 3, 1, 1, 1, 1]"
"['james can run', 'james can run', 3, 3, 3, 1, 1, 1, 1]"
"['since harry should walk she may arrange a souffle since the wizard can jump since fred must assemble a chocolate that hermione may create', 'since harry should walk since petunia can arrange the souffle a wizard may arrange a cake that neville may create since hermione may jump', 24, 24, 24, 0, 1, 0, 0]"
"['since dobby must prepare the strudel a witch should make the cake which she must assemble because a witch should hide the pancake', 'since dobby must prepare the strudel a witch should make the strudel which james must assemble because a witch should hide the pancake', 23, 23, 23, 0, 1, 0, 1]"
"['since albus must chew a chocolate that draco may sprinkle hermione must make the eclaires that lily can prepare since voldemort can giggle', 'since albus must chew a chocolate that draco must sprinkle lily can sprinkle the eclaires that draco may make since lily can giggle', 23, 23, 23, 0, 1, 1, 1]"
"['since he can sprinkle many baklava that ron may assemble ginny must giggle since james should create a souffle that she should arrange', 'since he can sprinkle a baklava that vernon may assemble since she must create the souffle that she should arrange a professor should swim', 23, 23, 24, 0, 1, 0, 0]"
"['the professor can sprinkle the cookies', 'the professor can sprinkle the cookies', 6, 6, 6, 1, 1, 1, 1]"
"['the student may chew the strudel', 'the student may chew the strudel', 6, 6, 6, 1, 1, 1, 1]"
"['the professor must arrange many doughnuts', 'the professor must arrange many doughnuts', 6, 6, 6, 1, 1, 1, 1]"
"['ginny must gobble many cakes that hagrid may assemble', 'ginny must gobble many cakes that hagrid may assemble', 9, 9, 9, 1, 1, 1, 1]"
"['george may prepare a pancake which dobby must assemble', 'george may prepare a pancake which dobby must assemble', 9, 9, 9, 1, 1, 1, 1]"
"['she may eat many strudels that ginny may eat', 'she may eat many strudels that ginny may eat', 9, 9, 9, 1, 1, 1, 1]"
"['sirius may sprinkle the croissants which he may assemble', 'sirius may sprinkle the croissants which he may assemble', 9, 9, 9, 1, 1, 1, 1]"
"['voldemort can arrange the baklava which albus can chew', 'voldemort can arrange the baklava which albus can chew', 9, 9, 9, 1, 1, 1, 1]"
"['the student should smile', 'the student should smile', 4, 4, 4, 1, 1, 1, 1]"
"['a witch can assemble many cakes which hermione may chew', 'a witch can assemble many cakes which hermione may chew', 10, 10, 10, 1, 1, 1, 1]"
"['ron should hide a croissant that the student must assemble', 'ron should hide a croissant that the student must assemble', 10, 10, 10, 1, 1, 1, 1]"
"['since lily should make the strudel that ginny may chew fred may hide the souffles that the witch should assemble because james may hiccup', 'since lily should make the strudel that james may chew the witch may hide the souffles that ginny may assemble because james may hiccup', 24, 24, 24, 0, 1, 0, 1]"
"['petunia should arrange many eclaires that lily must gobble', 'petunia should arrange many eclaires that lily must gobble', 9, 9, 9, 1, 1, 1, 1]"
"['voldemort should gobble the croissants that hermione must arrange', 'voldemort should gobble the croissants that hermione must arrange', 9, 9, 9, 1, 1, 1, 1]"
"['lily should prepare the baklava that she should make', 'lily should prepare the baklava that she should make', 9, 9, 9, 1, 1, 1, 1]"
"['neville can make the doughnuts that harry should create', 'neville can make the doughnuts that harry should create', 9, 9, 9, 1, 1, 1, 1]"
"['the student may wiggle since fred may wiggle', 'the student may wiggle since fred may wiggle', 8, 8, 8, 1, 1, 1, 1]"
"['a wizard may assemble the chocolate', 'a wizard may assemble the chocolate', 6, 6, 6, 1, 1, 1, 1]"
"['neville can chew the baklava which ginny may hide since james should sprinkle the doughnut which a witch may assemble', 'neville can chew the baklava which james may hide since ginny should sprinkle the doughnut which a witch may assemble', 20, 20, 20, 0, 1, 1, 1]"
"['since hagrid can make the doughnut since draco may walk the student should assemble the pancakes which snape must arrange', 'since hagrid can make the doughnut since draco may walk the student should arrange the pancakes which the must assemble', 20, 20, 20, 0, 0, 'N/A', 'N/A']"
"['since the professor must create the souffles which dobby can make ron should prepare the chocolates that albus should assemble', 'since the professor must create the souffles which dobby can make ron should prepare the chocolates that albus should assemble', 20, 20, 20, 1, 1, 1, 1]"
"['since voldemort may create the pancakes that hermione can eat petunia must create the doughnuts', 'since voldemort may create the pancakes that hermione can eat petunia must create the doughnuts', 15, 15, 15, 1, 1, 1, 1]"
"['since vernon should gobble the pancakes lily must hide a souffle which albus must create', 'since vernon should gobble the pancakes lily must hide a souffle which albus must create', 15, 15, 15, 1, 1, 1, 1]"
"['mcgonagall may make the croissant which lily must chew since he may arrange the croissants', 'mcgonagall may make the croissant which lily must chew since he may arrange the croissants', 15, 15, 15, 1, 1, 1, 1]"
"['mcgonagall should make a doughnut because sirius must create the croissants because ginny should assemble many eclaires that she should chew', 'mcgonagall should make a doughnut because sirius must create the croissants because ginny should assemble many eclaires that she should chew', 21, 21, 21, 1, 1, 1, 1]"
"['since sirius must prepare a doughnut which ron should sprinkle a professor should assemble the cakes that the witch should arrange', 'since sirius must prepare a doughnut which ron should sprinkle a professor should assemble the cakes that the witch should arrange', 21, 21, 21, 1, 1, 1, 1]"
"['because sirius can prepare a baklava lily can run', 'because sirius can prepare a baklava lily can run', 9, 9, 9, 1, 1, 1, 1]"
"['ron may jump because neville should eat a pancake', 'ron may jump because neville should eat a pancake', 9, 9, 9, 1, 1, 1, 1]"
"['ginny must create many souffles that harry should create', 'ginny must create many souffles that harry should create', 9, 9, 9, 1, 1, 1, 1]"
"['hermione must arrange the baklava which albus can hide', 'hermione must arrange the baklava which albus can hide', 9, 9, 9, 1, 1, 1, 1]"
"['she must assemble a baklava which george must gobble', 'she must assemble a baklava which george must gobble', 9, 9, 9, 1, 1, 1, 1]"
"['since voldemort may laugh george must jump', 'since voldemort may laugh george must jump', 7, 7, 7, 1, 1, 1, 1]"
"['he can sprinkle the eclaires that james can create since petunia should wiggle', 'he can sprinkle the eclaires that james can create since petunia should wiggle', 13, 13, 13, 1, 1, 1, 1]"
"['george must jump since harry must make the cookie which hagrid should chew', 'george must jump since harry must make the cookie which draco should chew', 13, 13, 13, 0, 1, 1, 1]"
"['hermione may chew many souffles', 'hermione may chew many souffles', 5, 5, 5, 1, 1, 1, 1]"
"['dobby may arrange the strudels', 'dobby may arrange the strudels', 5, 5, 5, 1, 1, 1, 1]"
"['neville must assemble a strudel', 'neville must assemble a strudel', 5, 5, 5, 1, 1, 1, 1]"
"['snape should hide the eclaires', 'snape should hide the eclaires', 5, 5, 5, 1, 1, 1, 1]"
"['he can gobble the doughnuts', 'he can gobble the doughnuts', 5, 5, 5, 1, 1, 1, 1]"
"['he may create the cakes', 'he may create the cakes', 5, 5, 5, 1, 1, 1, 1]"
"['sirius may arrange the cakes', 'sirius may arrange the cakes', 5, 5, 5, 1, 1, 1, 1]"
"['lupin may create a baklava', 'lupin may create a baklava', 5, 5, 5, 1, 1, 1, 1]"
"['hermione must prepare the doughnut', 'hermione must prepare the doughnut', 5, 5, 5, 1, 1, 1, 1]"
"['the professor must arrange a pancake that ron should gobble', 'the professor must arrange a pancake that ron should gobble', 10, 10, 10, 1, 1, 1, 1]"
"['harry may arrange the strudels', 'harry may arrange the strudels', 5, 5, 5, 1, 1, 1, 1]"
"['james must create the souffles', 'james must create the souffles', 5, 5, 5, 1, 1, 1, 1]"
"['albus can eat a souffle', 'albus can eat a souffle', 5, 5, 5, 1, 1, 1, 1]"
"['sirius can chew the strudels', 'sirius can chew the strudels', 5, 5, 5, 1, 1, 1, 1]"
"['ron should sprinkle the chocolates', 'ron should sprinkle the chocolates', 5, 5, 5, 1, 1, 1, 1]"
"['george must make a cookie which draco must sprinkle', 'george must make a cookie which draco must sprinkle', 9, 9, 9, 1, 1, 1, 1]"
"['george must assemble many chocolates that james must create', 'george must assemble many chocolates that james must create', 9, 9, 9, 1, 1, 1, 1]"
"['mcgonagall must arrange the pancake that vernon may prepare', 'mcgonagall must arrange the pancake that vernon may prepare', 9, 9, 9, 1, 1, 1, 1]"
"['snape must sprinkle the chocolates that lupin should gobble', 'snape must sprinkle the chocolates that lupin should gobble', 9, 9, 9, 1, 1, 1, 1]"
"['snape must hide a cake which mcgonagall can chew', 'snape must hide a cake which mcgonagall can chew', 9, 9, 9, 1, 1, 1, 1]"
"['dobby should assemble the chocolates that a student can arrange', 'dobby should assemble the chocolates that a student can arrange', 10, 10, 10, 1, 1, 1, 1]"
"['the student should hide the baklava that hagrid must create', 'the student should hide the baklava that hagrid must create', 10, 10, 10, 1, 1, 1, 1]"
"['mcgonagall may gobble a pancake that the student must prepare', 'mcgonagall may gobble a pancake that the student must prepare', 10, 10, 10, 1, 1, 1, 1]"
"['ron must create a souffle', 'ron must create a souffle', 5, 5, 5, 1, 1, 1, 1]"
"['albus should chew a chocolate', 'albus should chew a chocolate', 5, 5, 5, 1, 1, 1, 1]"
"['lupin must eat the souffle', 'lupin must eat the souffle', 5, 5, 5, 1, 1, 1, 1]"
"['george should make a eclaire', 'george should make a eclaire', 5, 5, 5, 1, 1, 1, 1]"
"['hagrid may make the cookies which hagrid should chew', 'hagrid may make the cookies which hagrid should chew', 9, 9, 9, 1, 1, 1, 1]"
"['he should chew the pancakes which snape may make', 'he should chew the pancakes which snape may make', 9, 9, 9, 1, 1, 1, 1]"
"['james must chew a croissant which lupin must assemble', 'james must chew a croissant which lupin must assemble', 9, 9, 9, 1, 1, 1, 1]"
"['lupin can create the strudels which ginny should sprinkle', 'lupin can create the strudels which ginny should sprinkle', 9, 9, 9, 1, 1, 1, 1]"
"['petunia should assemble a cookie which draco can sprinkle', 'petunia should assemble a cookie which draco can sprinkle', 9, 9, 9, 1, 1, 1, 1]"
"['since vernon may make the doughnuts draco can make the croissants', 'since vernon may make the doughnuts draco can make the croissants', 11, 11, 11, 1, 1, 1, 1]"
"['since draco should assemble the pancake he may gobble many strudels', 'since draco should assemble the pancake he may gobble many strudels', 11, 11, 11, 1, 1, 1, 1]"
"['because neville must gobble many strudels fred should gobble the baklava', 'because neville must gobble many strudels fred should gobble the baklava', 11, 11, 11, 1, 1, 1, 1]"
"['the student may eat many baklava that a professor must gobble', 'the student may eat many baklava that a professor must gobble', 11, 11, 11, 1, 1, 1, 1]"
"['the wizard must assemble a chocolate that a student can prepare', 'the wizard must assemble a chocolate that a student can prepare', 11, 11, 11, 1, 1, 1, 1]"
"['mcgonagall must arrange the croissants because she must create many baklava', 'mcgonagall must arrange the croissants because she must create many baklava', 11, 11, 11, 1, 1, 1, 1]"
"['ginny can arrange a eclaire', 'ginny can arrange a eclaire', 5, 5, 5, 1, 1, 1, 1]"
"['sirius may arrange the eclaire', 'sirius may arrange the eclaire', 5, 5, 5, 1, 1, 1, 1]"
"['fred must chew the croissants', 'fred must chew the croissants', 5, 5, 5, 1, 1, 1, 1]"
"['the student must giggle', 'the student must giggle', 4, 4, 4, 1, 1, 1, 1]"
"['since snape must prepare a strudel vernon should run', 'since snape must prepare a strudel vernon should run', 9, 9, 9, 1, 1, 1, 1]"
"['draco may prepare the baklava which he must gobble', 'draco may prepare the baklava which he must gobble', 9, 9, 9, 1, 1, 1, 1]"
"['since fred must gobble the cakes voldemort must run', 'since fred must gobble the cakes voldemort must run', 9, 9, 9, 1, 1, 1, 1]"
"['ron must sprinkle the strudels that albus can hide', 'ron must sprinkle the strudels that albus can hide', 9, 9, 9, 1, 1, 1, 1]"
"['because albus may create the chocolates vernon should wiggle', 'because albus may create the chocolates vernon should wiggle', 9, 9, 9, 1, 1, 1, 1]"
"['because the witch must jump she must prepare the chocolates which she should arrange', 'because the witch must jump she must prepare the chocolates which she should arrange', 14, 14, 14, 1, 1, 1, 1]"
"['he may create the cakes that the professor may arrange', 'he may create the cakes that the professor may arrange', 10, 10, 10, 1, 1, 1, 1]"
"['ron must create many cookies which a wizard can prepare', 'ron must create many cookies which a wizard can prepare', 10, 10, 10, 1, 1, 1, 1]"
"['dobby can prepare many eclaires that a student must hide', 'dobby can prepare many eclaires that a student must hide', 10, 10, 10, 1, 1, 1, 1]"
"['he must hide the baklava that a professor must gobble since hermione should hide a cookie', 'he must hide the baklava that a professor must gobble since hermione should hide a cookie', 16, 16, 16, 1, 1, 1, 1]"
"['he can arrange a croissant which lupin may chew', 'he can arrange a croissant which lupin may chew', 9, 9, 9, 1, 1, 1, 1]"
"['albus should sprinkle a baklava that petunia should eat', 'albus should sprinkle a baklava that petunia should eat', 9, 9, 9, 1, 1, 1, 1]"
"['she must wiggle because albus may assemble the croissants', 'she must wiggle because albus may assemble the croissants', 9, 9, 9, 1, 1, 1, 1]"
"['snape should chew the baklava that sirius should make', 'snape should chew the baklava that sirius should make', 9, 9, 9, 1, 1, 1, 1]"
"['sirius should hide the strudel that lily may prepare', 'sirius should hide the strudel that lily may prepare', 9, 9, 9, 1, 1, 1, 1]"
"['draco should make the cakes because the wizard should eat many croissants that snape must make', 'draco should make the croissants because the wizard should eat many cakes that snape must make', 16, 16, 16, 0, 1, 1, 1]"
"['ron must chew the eclaire which fred may create since a witch should gobble the cakes', 'ron must chew the eclaire which fred may create since a witch should gobble the cakes', 16, 16, 16, 1, 1, 1, 1]"
"['sirius should arrange the strudels because he can prepare the eclaires that a professor should make', 'sirius should arrange the strudels because he can prepare the eclaires that a professor should make', 16, 16, 16, 1, 1, 1, 1]"
"['because sirius should make the souffles since he must make the croissants a professor must arrange the chocolates which hagrid can prepare', 'because sirius should make the strudel since he must make the croissants a professor must prepare the pancakes which he can arrange', 22, 22, 22, 0, 1, 0, 1]"
"['a witch should create the cookies since fred must create many baklava which hagrid may sprinkle since mcgonagall can prepare the cookie', 'a witch should create the cookies since fred must create many baklava which hagrid may prepare since mcgonagall can sprinkle the cookie', 22, 22, 22, 0, 1, 1, 1]"
"['the student must arrange the cookie', 'the student must arrange the cookie', 6, 6, 6, 1, 1, 1, 1]"
"['the professor can sprinkle the strudel', 'the professor can sprinkle the strudel', 6, 6, 6, 1, 1, 1, 1]"
"['since sirius must jump voldemort should chew the cookie', 'since sirius must jump voldemort should chew the cookie', 9, 9, 9, 1, 1, 1, 1]"
